Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
FSTL3,0.09337000000000001,0.25298005278789215,0.275390625,10,0.5195821084182093,0.5406565946691176,False,False,up
GPR15L,-0.28642,0.2534105321026209,0.232421875,10,0.5201025386341003,0.4942961961440985,False,False,down
KYAT1,0.29187777777777774,0.25476332953025166,0.25,9,0.5217758115788179,0.5088357588357588,False,False,up
KLF4,-0.47691111111111106,0.2548305599358229,0.42578125,9,0.5217758115788179,0.6793829129823151,False,False,down
SERPINC1,0.03691,0.2549333626330096,0.232421875,10,0.5217758115788179,0.4942961961440985,False,False,up
TGFB2,-0.32536,0.25493642819734547,0.431640625,10,0.5217758115788179,0.6793829129823151,False,False,down
RBM25,-0.8290000000000001,0.2555718764697719,0.203125,9,0.5227121178215322,0.4526389415781487,False,False,down
CEP164,0.6877111111111112,0.2559492440126834,0.25,9,0.5231196448609958,0.5088357588357588,False,False,up
CCL17,0.30917000000000006,0.25645383365191976,0.16015625,10,0.5237864460609793,0.39822443181818185,False,False,up
IL20RA,0.22777777777777775,0.2569025609780329,0.42578125,9,0.524179122579115,0.6793829129823151,False,False,up
RNF168,-0.28758,0.257003042735419,0.232421875,10,0.524179122579115,0.4942961961440985,False,False,down
IFNAR1,-0.07110000000000001,0.2577018745535605,0.275390625,10,0.5252396985175622,0.5406565946691176,False,False,down
RRM2B,0.2669875,0.2580051677994412,0.4609375,8,0.5254931885069063,0.717041015625,False,False,up
RLN1,0.12211111111111111,0.2588060360967355,0.42578125,9,0.5263142660455125,0.6793829129823151,False,False,up
GGT5,0.14572222222222223,0.2589795943768614,0.12890625,9,0.5263142660455125,0.347813560520362,False,False,up
VAT1,-0.0683888888888889,0.25904079061986296,0.30078125,9,0.5263142660455125,0.5728888010700389,False,False,down
SUSD2,0.05687,0.2592941374724926,0.322265625,10,0.5263142660455125,0.5871551740849876,False,False,up
GHRL,0.20161111111111113,0.2593043047217761,0.359375,9,0.5263142660455125,0.6354511589403974,False,False,up
NRCAM,-0.0934888888888889,0.2607352638784858,0.25,9,0.528853225145796,0.5088357588357588,False,False,down
OMP,0.13429999999999997,0.26143524193107875,0.30078125,9,0.5298754803042538,0.5728888010700389,False,False,up
PGF,0.09734000000000001,0.2616833874498939,0.130859375,10,0.5298754803042538,0.347813560520362,False,False,up
CTBS,0.06784444444444444,0.26178049776011997,0.09765625,9,0.5298754803042538,0.30577442030916846,False,False,up
IL6__Inflammation,0.58795,0.2620184274568325,0.3125,8,0.5299918191740476,0.5868366368286445,False,False,up
CST1,-0.19282000000000005,0.26310460900328836,0.431640625,10,0.5318225992034811,0.6793829129823151,False,False,down
ECM1,0.21710000000000002,0.2639527463473575,0.4921875,10,0.5331700247745454,0.7318068024861878,False,False,up
LILRB1,0.060870000000000014,0.26438114561208764,0.193359375,10,0.533668333101513,0.4478007903981265,False,False,up
CSTB,0.0684,0.26556547201292785,0.322265625,10,0.5355222275135091,0.5871551740849876,False,False,up
OSMR,0.0637,0.26566424429253754,0.232421875,10,0.5355222275135091,0.4942961961440985,False,False,up
CDH1,0.08531999999999998,0.2661519004885394,0.193359375,10,0.5358999152309876,0.4478007903981265,False,False,up
PLXDC1,0.15975,0.26621653943548207,0.3125,8,0.5358999152309876,0.5868366368286445,False,False,up
SNX18,-0.08302999999999998,0.2665271863716694,0.232421875,10,0.5361577714887623,0.4942961961440985,False,False,down
PGA4,0.10005555555555556,0.2673549969496475,0.30078125,9,0.5374549117324535,0.5728888010700389,False,False,up
ENTPD2,0.163825,0.2684736708302451,0.25,8,0.5386400016815943,0.5088357588357588,False,False,up
CST5,-0.11472222222222224,0.26852243074030707,0.359375,9,0.5386400016815943,0.6354511589403974,False,False,down
CR2,0.07759,0.26853680197035407,0.275390625,10,0.5386400016815943,0.5406565946691176,False,False,up
DPP10,-0.08907499999999999,0.26867810775060796,0.3828125,8,0.5386400016815943,0.6402735264806378,False,False,down
LMOD1__Cardiometabolic_II,0.04267,0.2688749696592298,0.232421875,10,0.5386669753677749,0.4942961961440985,False,False,up
PYY,-0.36155000000000004,0.26968223973361494,0.1953125,8,0.539915976889998,0.4478007903981265,False,False,down
CABP2,0.49302500000000005,0.2701914568495747,0.25,8,0.5405669678250687,0.5088357588357588,False,False,up
TNFRSF17,-0.08413000000000001,0.2706332059594219,0.322265625,10,0.5410821823708797,0.5871551740849876,False,False,down
GAGE2A,-0.2709111111111111,0.27278044276865054,0.203125,9,0.5450041907561406,0.4526389415781487,False,False,down
DEFB4A_DEFB4B,0.5924333333333334,0.2732453591859722,0.203125,9,0.5452497585900444,0.4526389415781487,False,False,up
TPPP2,0.26537777777777777,0.27343629044189766,0.30078125,9,0.5452497585900444,0.5728888010700389,False,False,up
IL2RA,0.049949999999999994,0.2734602977198282,0.556640625,10,0.5452497585900444,0.7765451147426982,False,False,up
KIT,0.059309999999999995,0.2738003805658016,0.431640625,10,0.5455463252242763,0.6793829129823151,False,False,up
MTHFD2,0.10747,0.2739805344589062,0.232421875,10,0.5455463252242763,0.4942961961440985,False,False,up
DCTN6,0.4151111111111111,0.27529912430314074,0.30078125,9,0.5478004932779975,0.5728888010700389,False,False,up
PCBD1,-0.03655999999999998,0.2757994610238909,0.375,10,0.5483318474665043,0.6402735264806378,False,False,down
CCL16,0.06144999999999999,0.27593955415576893,0.431640625,10,0.5483318474665043,0.6793829129823151,False,False,up
POSTN,0.07785,0.27617325315984803,0.275390625,10,0.5484251822383189,0.5406565946691176,False,False,up
ARNTL,-0.176175,0.2767772594143872,0.3125,8,0.5490855605703387,0.5868366368286445,False,False,down
PLCB2,0.6332800000000001,0.2769810826702406,0.375,10,0.5490855605703387,0.6402735264806378,False,False,up
DCTPP1,0.07014444444444444,0.2774987954277834,0.30078125,9,0.5490855605703387,0.5728888010700389,False,False,up
PTK7,0.20214444444444446,0.27749916321666146,0.25,9,0.5490855605703387,0.5088357588357588,False,False,up
TCL1B,0.2934666666666667,0.2775008054302343,0.359375,9,0.5490855605703387,0.6354511589403974,False,False,up
F3,-0.08812,0.2776275306254522,0.193359375,10,0.5490855605703387,0.4478007903981265,False,False,down
PTP4A3,0.24157000000000006,0.277951533303466,0.275390625,10,0.5493564288777117,0.5406565946691176,False,False,up
NAMPT,0.2283,0.2788246990163041,0.3828125,8,0.5507115944928616,0.6402735264806378,False,False,up
CASP4,-0.40336666666666665,0.2799923873677036,0.49609375,9,0.5521968884944926,0.7318068024861878,False,False,down
ACTN2,0.23493750000000008,0.2800513189365735,0.3125,8,0.5521968884944926,0.5868366368286445,False,False,up
PROC,0.08557999999999999,0.28014074356717533,0.431640625,10,0.5521968884944926,0.6793829129823151,False,False,up
RNASE1,0.14055555555555554,0.28062596447535354,0.42578125,9,0.5527823324373664,0.6793829129823151,False,False,up
EPN1,-0.2768555555555555,0.280927735535181,0.30078125,9,0.5530058708222698,0.5728888010700389,False,False,down
HDGF,0.23664999999999997,0.28121839654512104,0.322265625,10,0.5532072542886942,0.5871551740849876,False,False,up
IFNL2,-0.14935555555555557,0.2817101652782116,0.359375,9,0.5536876215232995,0.6354511589403974,False,False,down
PDE4D,-0.14592500000000003,0.28202031854146725,0.3125,8,0.5536876215232995,0.5868366368286445,False,False,down
KIAA2013,0.10039999999999996,0.28202815178714885,0.375,10,0.5536876215232995,0.6402735264806378,False,False,up
CLUL1,0.06456666666666669,0.2833851312525703,0.30078125,9,0.5554345740285519,0.5728888010700389,False,False,up
CCN5,0.12601999999999997,0.2834761534371193,0.375,10,0.5554345740285519,0.6402735264806378,False,False,up
CELA2A,-0.12168999999999999,0.28348533417391875,0.431640625,10,0.5554345740285519,0.6793829129823151,False,False,down
LILRA6,-0.10148000000000001,0.28542836643784014,0.375,10,0.558868741485291,0.6402735264806378,False,False,down
TNFRSF12A,-0.08493333333333333,0.28609383994676424,0.49609375,9,0.559731483714185,0.7318068024861878,False,False,down
FOXO1,0.168525,0.2862501493151876,0.3828125,8,0.559731483714185,0.6402735264806378,False,False,up
SPTBN2,-0.2866777777777778,0.28771581856865835,0.30078125,9,0.5622231265044242,0.5728888010700389,False,False,down
IFIT1,-0.13265555555555555,0.28806742660420803,0.30078125,9,0.5622883673246662,0.5728888010700389,False,False,down
LTBP3,0.1639875,0.2881321051493438,0.640625,8,0.5622883673246662,0.8251221333979328,False,False,up
SIAE,0.2985333333333333,0.28924123600937124,0.1640625,9,0.5635912726963725,0.39822443181818185,False,False,up
NFKB2,-0.11398888888888889,0.28926284492345794,0.42578125,9,0.5635912726963725,0.6793829129823151,False,False,down
ARG2,-0.27572,0.2893754304481205,0.275390625,10,0.5635912726963725,0.5406565946691176,False,False,down
S100A11,-0.1673888888888889,0.2897792970625629,0.65234375,9,0.5639745842465271,0.8251221333979328,False,False,down
CD300LF,0.09532999999999998,0.2900691997793317,0.232421875,10,0.5639745842465271,0.4942961961440985,False,False,up
NOTCH1,0.048369999999999996,0.29014831351600356,0.10546875,10,0.5639745842465271,0.3125748927850656,False,False,up
TEK,0.045644444444444446,0.29053838785554603,0.30078125,9,0.5643592891082928,0.5728888010700389,False,False,up
ERP44,0.07843333333333331,0.2911013670801287,0.42578125,9,0.5650791243320146,0.6793829129823151,False,False,up
CACNA1C,-0.2374,0.2912969542142384,0.359375,9,0.5650853068211481,0.6354511589403974,False,False,down
UPK3A,0.9756222222222224,0.2919786831887363,0.42578125,9,0.5660339224589561,0.6793829129823151,False,False,up
JUN,0.17853333333333332,0.2922236466187404,0.25,9,0.56613512540847,0.5088357588357588,False,False,up
MBL2,-0.06636,0.2926913653778018,0.322265625,10,0.5661957273301594,0.5871551740849876,False,False,down
IL13RA2,-0.35236666666666666,0.292755285200171,0.42578125,9,0.5661957273301594,0.6793829129823151,False,False,down
TRAF3IP2,-0.1628,0.2928332685783153,0.3828125,8,0.5661957273301594,0.6402735264806378,False,False,down
IGDCC4,0.12965,0.2936486181732889,0.322265625,10,0.5670698550110728,0.5871551740849876,False,False,up
PODXL,-0.0842,0.29384360249297325,0.25,9,0.5670698550110728,0.5088357588357588,False,False,down
FGF5,0.14151111111111112,0.29405862642819713,0.359375,9,0.5670698550110728,0.6354511589403974,False,False,up
PSMA1,0.17967500000000003,0.2942274465323451,0.546875,8,0.5670698550110728,0.7765451147426982,False,False,up
SCLY,0.06386000000000001,0.2942507521405771,0.431640625,10,0.5670698550110728,0.6793829129823151,False,False,up
YJU2,-0.26813000000000003,0.2947048608619012,0.193359375,10,0.5675725746566582,0.4478007903981265,False,False,down
ARFIP1,0.21394444444444444,0.29512319762450406,0.1640625,9,0.5680057873022074,0.39822443181818185,False,False,up
MELTF,-0.07318999999999999,0.29623346324397265,0.375,10,0.5697692740979357,0.6402735264806378,False,False,down
TNXB,0.07346,0.2964828732644831,0.322265625,10,0.5698757845404364,0.5871551740849876,False,False,up
MEGF10,0.04708,0.2975131009692743,0.275390625,10,0.57148199970357,0.5406565946691176,False,False,up
PAGR1,0.17837,0.29868803870330907,0.375,10,0.5731191306419811,0.6402735264806378,False,False,up
BCL2L15,-0.26800999999999997,0.29877021702539663,0.556640625,10,0.5731191306419811,0.7765451147426982,False,False,down
CTRB1,-0.050480000000000025,0.29916298707251854,0.322265625,10,0.5731191306419811,0.5871551740849876,False,False,down
PKLR,-0.21084,0.299210673779082,0.322265625,10,0.5731191306419811,0.5871551740849876,False,False,down
TLR2,-0.33618888888888887,0.29934107810854577,0.49609375,9,0.5731191306419811,0.7318068024861878,False,False,down
SLC28A1,0.22461111111111112,0.2998067976597416,0.5703125,9,0.5736368499847955,0.7765451147426982,False,False,up
BIRC2,0.28327500000000005,0.3004494174270555,0.3828125,8,0.5741109972743611,0.6402735264806378,False,False,up
MIA,0.09084444444444446,0.30057004223943945,0.42578125,9,0.5741109972743611,0.6793829129823151,False,False,up
FGF20,-0.12196000000000003,0.30064103296151423,0.4921875,10,0.5741109972743611,0.7318068024861878,False,False,down
PRSS2,-0.07097999999999996,0.3009789859826995,0.4921875,10,0.5743828991755611,0.7318068024861878,False,False,down
DENND2B,-0.168875,0.30117618673621827,0.3125,8,0.574386013275502,0.5868366368286445,False,False,down
RNF31,0.16544,0.3018539144726999,0.322265625,10,0.5747011093294266,0.5871551740849876,False,False,up
AKT3,0.17033750000000003,0.3019141878712872,0.3828125,8,0.5747011093294266,0.6402735264806378,False,False,up
LECT2,-0.08861999999999992,0.3019759006866133,0.4921875,10,0.5747011093294266,0.7318068024861878,False,False,down
PILRA,0.06921000000000001,0.3021241105906145,0.232421875,10,0.5747011093294266,0.4942961961440985,False,False,up
EXOSC10,0.17822500000000002,0.3028255635600118,0.1953125,8,0.5756492347187063,0.4478007903981265,False,False,up
IFT20,0.2031,0.3030145443905754,0.3125,8,0.5756492347187063,0.5868366368286445,False,False,up
COL9A2,-0.2851111111111111,0.303285094826905,0.49609375,9,0.5757868105685054,0.7318068024861878,False,False,down
ARG1,-0.30154000000000003,0.3035669827276501,0.322265625,10,0.5757868105685054,0.5871551740849876,False,False,down
ADD1,0.24276000000000003,0.3039203077415165,0.322265625,10,0.5757868105685054,0.5871551740849876,False,False,up
TPK1,0.04565,0.30419417890909695,0.375,10,0.5757868105685054,0.6402735264806378,False,False,up
PGLYRP4,-0.20147500000000002,0.30443393285843146,0.3828125,8,0.5757868105685054,0.6402735264806378,False,False,down
HRG,0.06602,0.3045095060195347,0.275390625,10,0.5757868105685054,0.5406565946691176,False,False,up
BTN2A1,0.07094000000000002,0.30456660998531954,0.193359375,10,0.5757868105685054,0.4478007903981265,False,False,up
EVPL,-0.28734444444444446,0.3046811473219918,0.42578125,9,0.5757868105685054,0.6793829129823151,False,False,down
TARBP2,0.5693777777777779,0.3050068219898612,0.203125,9,0.5757868105685054,0.4526389415781487,False,False,up
GLT8D2,0.13755555555555554,0.30504742160183673,0.25,9,0.5757868105685054,0.5088357588357588,False,False,up
GFRAL,0.11499000000000001,0.3054523447146633,0.4921875,10,0.5760854426350853,0.7318068024861878,False,False,up
RAPGEF2,0.2665,0.3055979297328781,0.49609375,9,0.5760854426350853,0.7318068024861878,False,False,up
NFKBIE,0.25435,0.3062986746312206,0.3125,8,0.5770360534906318,0.5868366368286445,False,False,up
F13B,0.0558,0.30762116521041016,0.322265625,10,0.5788001465041338,0.5871551740849876,False,False,up
FAM171A2,0.11213333333333336,0.3076292232526227,0.359375,9,0.5788001465041338,0.6354511589403974,False,False,up
HBZ,-0.16996,0.3091268436331126,0.375,10,0.5812455440143737,0.6402735264806378,False,False,down
CD40LG,0.44003,0.3094522790753842,0.193359375,10,0.5814851846733227,0.4478007903981265,False,False,up
PRKCQ,0.1422,0.31016456623536964,0.30078125,9,0.5821887013959525,0.5728888010700389,False,False,up
UBE2Z,0.26205999999999996,0.3102231248500734,0.322265625,10,0.5821887013959525,0.5871551740849876,False,False,up
FDX1,-0.27361250000000004,0.31084915044820843,0.25,8,0.5829910312045902,0.5088357588357588,False,False,down
CD14,0.08811,0.3112613959212198,0.556640625,10,0.5833916527253494,0.7765451147426982,False,False,up
HS6ST2,-0.12307000000000001,0.3121656178757662,0.275390625,10,0.5843139856726236,0.5406565946691176,False,False,down
XRCC4,0.1309111111111111,0.3122611458852705,0.25,9,0.5843139856726236,0.5088357588357588,False,False,up
RAB39B,0.21673750000000003,0.3123503430391621,0.3828125,8,0.5843139856726236,0.6402735264806378,False,False,up
PALM2,-0.12524000000000002,0.3130211165314842,0.625,10,0.58507013621578,0.8251221333979328,False,False,down
MNDA,0.5802777777777779,0.3131529636129405,0.30078125,9,0.58507013621578,0.5728888010700389,False,False,up
GABRA4,0.2528111111111111,0.3148726804425056,0.25,9,0.5879091306164266,0.5088357588357588,False,False,up
PRG3,0.07264,0.315884316968042,0.322265625,10,0.5894232775953872,0.5871551740849876,False,False,up
CLEC3B,0.05802,0.31611378222331676,0.275390625,10,0.5894769386602421,0.5406565946691176,False,False,up
CD59,0.05585,0.3168263690593619,0.193359375,10,0.5904308667051688,0.4478007903981265,False,False,up
FOXO3,-0.6537875,0.31726662424618096,0.3828125,8,0.5904619399002667,0.6402735264806378,False,False,down
CA1,-0.29784,0.3174064962264989,0.275390625,10,0.5904619399002667,0.5406565946691176,False,False,down
GFRA1,-0.06636,0.31744617061713354,0.625,10,0.5904619399002667,0.8251221333979328,False,False,down
DEFA1_DEFA1B,0.31311,0.3178204654289597,0.625,10,0.590783991749908,0.8251221333979328,False,False,up
CCT5,0.08226250000000002,0.31807133202484705,0.3125,8,0.5908763454503325,0.5868366368286445,False,False,up
MDM1,0.2538125,0.3188529308134407,0.4609375,8,0.5916559542692074,0.717041015625,False,False,up
VIPR1,0.16118000000000002,0.3188938970405704,0.322265625,10,0.5916559542692074,0.5871551740849876,False,False,up
CCDC50,0.1271888888888889,0.3192158264735684,0.49609375,9,0.5918447971215207,0.7318068024861878,False,False,up
THBD,0.08403333333333335,0.3194915994688751,0.30078125,9,0.5918447971215207,0.5728888010700389,False,False,up
FBLN2,0.09333000000000002,0.31971526098169506,0.275390625,10,0.5918447971215207,0.5406565946691176,False,False,up
DOCK9,-0.20156666666666664,0.31980173409324253,0.30078125,9,0.5918447971215207,0.5728888010700389,False,False,down
SETMAR,0.08704444444444445,0.3219754305954205,0.359375,9,0.5954923423543765,0.6354511589403974,False,False,up
ACE,0.10853333333333332,0.3222116066814807,0.25,9,0.5955541150557009,0.5088357588357588,False,False,up
ECHDC3,0.06244000000000003,0.32523872007123855,0.322265625,10,0.6007711451881935,0.5871551740849876,False,False,up
CEACAM1,-0.04391111111111112,0.3257007761892156,0.359375,9,0.6012464988483508,0.6354511589403974,False,False,down
GNPDA1,0.12173,0.3259083407389367,0.431640625,10,0.6012517567526741,0.6793829129823151,False,False,up
EBI3_IL27,0.06343999999999998,0.3269708761263298,0.275390625,10,0.6028333102216137,0.5406565946691176,False,False,up
ST6GAL1,0.10505,0.32730496635058304,0.275390625,10,0.6030706939596376,0.5406565946691176,False,False,up
KIAA1549,1.0295444444444444,0.3281161956328433,0.42578125,9,0.6039539795931479,0.6793829129823151,False,False,up
SIRT5,-0.19671111111111117,0.3281956252743153,0.09765625,9,0.6039539795931479,0.30577442030916846,False,False,down
ATRN,-0.02504,0.3288699297226289,0.556640625,10,0.6048158945493808,0.7765451147426982,False,False,down
CKMT1A_CKMT1B,0.07765000000000008,0.3291534199743631,0.431640625,10,0.6049584445961855,0.6793829129823151,False,False,up
ATP6V1D,0.15204444444444445,0.32988672184326673,0.42578125,9,0.6057220996323907,0.6793829129823151,False,False,up
QSOX1,0.0852,0.329981395782031,0.431640625,10,0.6057220996323907,0.6793829129823151,False,False,up
CEACAM21,0.19207499999999997,0.3310732579221822,0.84375,8,0.6070886742520167,0.9341218797010155,False,False,up
PRUNE2,-0.26171111111111117,0.3312534837587981,0.49609375,9,0.6070886742520167,0.7318068024861878,False,False,down
CKB,-0.13090999999999997,0.3313459805331913,0.556640625,10,0.6070886742520167,0.7765451147426982,False,False,down
IDO1__Cardiometabolic_II,-0.15281999999999996,0.3321217289343745,0.375,10,0.6077247380047308,0.6402735264806378,False,False,down
ACY3,0.1242875,0.33230518744921966,0.3125,8,0.6077247380047308,0.5868366368286445,False,False,up
AGXT,0.0959888888888889,0.33235645564698835,0.42578125,9,0.6077247380047308,0.6793829129823151,False,False,up
CD58,0.04805,0.3325208219181486,0.275390625,10,0.6077247380047308,0.5406565946691176,False,False,up
BMP10,-0.07875000000000001,0.3334461452699042,0.625,10,0.6090122707927889,0.8251221333979328,False,False,down
NEB,0.33682499999999993,0.3338361683650096,0.9453125,8,0.6090122707927889,0.987685098719317,False,False,up
BHMT2,0.28026249999999997,0.3338473803120157,0.3828125,8,0.6090122707927889,0.6402735264806378,False,False,up
ARNT,-0.10771111111111109,0.33479341636725324,0.49609375,9,0.6103589471574319,0.7318068024861878,False,False,down
IL2,0.29811111111111116,0.3361642493264281,0.30078125,9,0.6124779158013147,0.5728888010700389,False,False,up
GRSF1,0.2927666666666667,0.3366258092943903,0.359375,9,0.6128725280578302,0.6354511589403974,False,False,up
PTPRB,0.08578999999999996,0.3368661382936089,0.375,10,0.6128725280578302,0.6402735264806378,False,False,up
DNER,0.05865999999999999,0.3370068548904991,0.232421875,10,0.6128725280578302,0.4942961961440985,False,False,up
CYTL1,0.07488,0.3388491250755905,0.375,10,0.6158415101157235,0.6402735264806378,False,False,up
PLTP,0.06450000000000002,0.3395151927427857,0.083984375,10,0.6160779580729036,0.2725548169889503,False,False,up
PTPRM,-0.09983750000000001,0.33967912443868764,0.546875,8,0.6160779580729036,0.7765451147426982,False,False,down
CLGN,0.3224625,0.33991307931290904,0.546875,8,0.6160779580729036,0.7765451147426982,False,False,up
LCP1,-0.10376,0.33997325645980636,0.375,10,0.6160779580729036,0.6402735264806378,False,False,down
SNX15,0.2325,0.34002804563710476,0.431640625,10,0.6160779580729036,0.6793829129823151,False,False,up
PSIP1,0.22415000000000002,0.3408533860056103,0.3828125,8,0.6170635869315176,0.6402735264806378,False,False,up
DSC2,0.05658999999999999,0.34099223751782537,0.232421875,10,0.6170635869315176,0.4942961961440985,False,False,up
DHPS,-0.19982000000000003,0.3415624015195409,0.375,10,0.6177147618613865,0.6402735264806378,False,False,down
KRT6C,-0.2575624999999999,0.342719847124901,0.3828125,8,0.6187009616539318,0.6402735264806378,False,False,down
TSPAN1,-0.08551111111111112,0.34307409200471933,0.359375,9,0.6187009616539318,0.6354511589403974,False,False,down
SPRY2,0.28505555555555556,0.3430814121025918,0.25,9,0.6187009616539318,0.5088357588357588,False,False,up
SORCS2,-0.13140000000000002,0.3431010000586687,0.546875,8,0.6187009616539318,0.7765451147426982,False,False,down
PCNA,0.19673333333333332,0.34316100324625637,0.42578125,9,0.6187009616539318,0.6793829129823151,False,False,up
IL25,-0.15636666666666665,0.3439975318635365,0.12890625,9,0.6198173954257573,0.347813560520362,False,False,down
ITM2A,0.11236249999999992,0.3442023057335411,0.7421875,8,0.6198173954257573,0.8768321349557522,False,False,up
CD3D,-0.2218444444444444,0.3446067047838925,0.359375,9,0.6201653749695418,0.6354511589403974,False,False,down
IL34,0.1788333333333333,0.34572492562324203,0.359375,9,0.6216410168330363,0.6354511589403974,False,False,up
ACSL1,-0.22287500000000002,0.3458499902979848,0.3828125,8,0.6216410168330363,0.6402735264806378,False,False,down
LGALS1,0.11794444444444444,0.3470050754158155,0.91015625,9,0.6233357226276759,0.9771010014435222,False,False,up
SLC1A4,-0.1816,0.3472320537020687,0.4609375,8,0.6233621893172224,0.717041015625,False,False,down
CD109,0.06533000000000003,0.34779086860286,0.625,10,0.6239839835593157,0.8251221333979328,False,False,up
NRN1,0.08551111111111115,0.3480131410222714,0.42578125,9,0.6240015843604463,0.6793829129823151,False,False,up
CDA,-0.13128,0.349446105775019,0.431640625,10,0.6260562292146395,0.6793829129823151,False,False,down
NTRK2,-0.08426666666666666,0.34958536462785456,0.42578125,9,0.6260562292146395,0.6793829129823151,False,False,down
PDP1,0.0662125,0.3515360382705268,0.25,8,0.628506021732173,0.5088357588357588,False,False,up
GSN,0.06403333333333333,0.3517183871631823,0.359375,9,0.628506021732173,0.6354511589403974,False,False,up
ENPP6,-0.06142999999999997,0.3517756248511441,0.4921875,10,0.628506021732173,0.7318068024861878,False,False,down
CCNE1,-0.16552999999999998,0.35180929510646664,0.4921875,10,0.628506021732173,0.7318068024861878,False,False,down
CASP1,0.3956555555555556,0.35235359572741015,0.734375,9,0.6290957511558685,0.8768321349557522,False,False,up
CPB1,0.04585000000000001,0.3526220290870118,0.431640625,10,0.6291925269918309,0.6793829129823151,False,False,up
IL1RN,0.1358200000000001,0.353462852374579,0.193359375,10,0.6298874702838163,0.4478007903981265,False,False,up
PSG1,-0.12735555555555558,0.35357210137450135,0.49609375,9,0.6298874702838163,0.7318068024861878,False,False,down
IL1A,0.19529999999999997,0.35365489904596975,0.42578125,9,0.6298874702838163,0.6793829129823151,False,False,up
MAD1L1,0.17332222222222227,0.3539204911632692,0.5703125,9,0.6299784742706191,0.7765451147426982,False,False,up
TIMM10,0.08476999999999998,0.3550249388573232,0.322265625,10,0.6308609165066051,0.5871551740849876,False,False,up
MYL1,-0.1362,0.3550334136499654,0.640625,8,0.6308609165066051,0.8251221333979328,False,False,down
HRC,-0.09196000000000001,0.3550606384015724,0.375,10,0.6308609165066051,0.6402735264806378,False,False,down
SLAMF1,0.6607444444444445,0.3559091449646259,0.49609375,9,0.6312301244882533,0.7318068024861878,False,False,up
VWC2L,-0.16119999999999998,0.35641499947834904,0.5703125,9,0.6312301244882533,0.7765451147426982,False,False,down
LPCAT2,-0.14340000000000003,0.35648152684997336,0.49609375,9,0.6312301244882533,0.7318068024861878,False,False,down
CEP152,-0.2546444444444444,0.35658284304294136,0.30078125,9,0.6312301244882533,0.5728888010700389,False,False,down
IGBP1,0.3769555555555556,0.35669125125678824,0.42578125,9,0.6312301244882533,0.6793829129823151,False,False,up
SCRG1,-0.09807999999999999,0.3567601007920882,0.322265625,10,0.6312301244882533,0.5871551740849876,False,False,down
CDHR1,-0.16728888888888888,0.3567728997788561,0.42578125,9,0.6312301244882533,0.6793829129823151,False,False,down
FGF9,0.2918666666666667,0.3570326253773445,0.49609375,9,0.6313093442102714,0.7318068024861878,False,False,up
VTCN1,0.24555000000000005,0.3574033607120782,0.4609375,8,0.6313152736634279,0.717041015625,False,False,up
PLG,0.048360000000000014,0.3574658835894724,0.6953125,10,0.6313152736634279,0.8562401729559749,False,False,up
PSMG3,0.13252500000000006,0.35821651020682266,0.3828125,8,0.6320749704943347,0.6402735264806378,False,False,up
TST,0.22956666666666672,0.35852731535246407,0.359375,9,0.6320749704943347,0.6354511589403974,False,False,up
DIPK2B,0.06348000000000001,0.3585416754659726,0.556640625,10,0.6320749704943347,0.7765451147426982,False,False,up
CCN2,0.20855,0.3609001402533849,0.130859375,10,0.6358510569431263,0.347813560520362,False,False,up
ICAM3,0.04124,0.36127090261403616,0.10546875,10,0.6359836108473661,0.3125748927850656,False,False,up
DPEP1,0.07006666666666667,0.361408459824397,0.30078125,9,0.6359836108473661,0.5728888010700389,False,False,up
FES,0.12278750000000002,0.36174706219371366,0.4609375,8,0.6361982764448725,0.717041015625,False,False,up
SHBG,0.06770000000000002,0.3620303695047919,0.359375,9,0.6362143975304629,0.6354511589403974,False,False,up
COL5A1,0.15403,0.36218946975516986,0.083984375,10,0.6362143975304629,0.2725548169889503,False,False,up
LELP1,-0.25400000000000006,0.3628292994133183,0.65234375,9,0.6369573534829144,0.8251221333979328,False,False,down
CD84,0.2283125,0.36382743311187016,0.3125,8,0.6383280591693923,0.5868366368286445,False,False,up
APOH,0.06637000000000001,0.3641769802433874,0.375,10,0.6383408994408832,0.6402735264806378,False,False,up
TNFSF13,0.06251,0.36464903433782436,0.322265625,10,0.6383408994408832,0.5871551740849876,False,False,up
TYRO3,0.04797777777777777,0.3646843432330046,0.25,9,0.6383408994408832,0.5088357588357588,False,False,up
GIMAP7,-0.08831,0.3647442819522022,0.6953125,10,0.6383408994408832,0.8562401729559749,False,False,down
ADAM22,-0.11551111111111109,0.3649214743483974,0.42578125,9,0.6383408994408832,0.6793829129823151,False,False,down
ADCYAP1R1,-0.12488749999999997,0.36514331864701677,0.4609375,8,0.6383487659918382,0.717041015625,False,False,down
DEFB103A_DEFB103B,0.30584,0.3654958668351652,0.232421875,10,0.63858498566025,0.4942961961440985,False,False,up
BABAM1,-0.10299,0.3660105423111094,0.375,10,0.6391040206704687,0.6402735264806378,False,False,down
PDGFA,0.37556999999999996,0.3664107587637083,0.232421875,10,0.6394226966660792,0.4942961961440985,False,False,up
PCDH17,-0.09245555555555557,0.3670650012481731,0.49609375,9,0.6401840312742781,0.7318068024861878,False,False,down
THRAP3,-0.1513125,0.367358166093955,0.3828125,8,0.6403150942539737,0.6402735264806378,False,False,down
