Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
TNFRSF12A,-0.17831111111111111,0.470347935249378,0.359375,9,0.9898389461302447,0.97517578125,False,False,down
DNAJB14,0.15914,0.4709094661951956,0.76953125,10,0.9898389461302447,1.0,False,False,up
SLMAP,-0.41740000000000005,0.47134303746233064,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
CRTAM,0.04944444444444445,0.47149254235872484,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
SCN3A,0.22121428571428567,0.47152272460085165,0.46875,7,0.9898389461302447,0.986577545700309,False,False,up
ITIH4,0.10044,0.4717256606956546,0.76953125,10,0.9898389461302447,1.0,False,False,up
AMY2B,-0.07249000000000003,0.4717499846918429,0.375,10,0.9898389461302447,0.97517578125,False,False,down
ACE2,0.08104444444444445,0.4720076667417419,0.42578125,9,0.9898389461302447,0.97517578125,False,False,up
CTAG1A_CTAG1B,0.20294999999999996,0.472599239244597,0.546875,8,0.9898389461302447,0.986577545700309,False,False,up
CASP9,0.09818888888888887,0.47307517134357113,0.734375,9,0.9898389461302447,1.0,False,False,up
ARG2,0.14158,0.47332621979273315,0.375,10,0.9898389461302447,0.97517578125,False,False,up
TPPP3,0.140675,0.4735092419108414,0.640625,8,0.9898389461302447,0.986577545700309,False,False,up
B3GNT7,-0.0718111111111111,0.47358445540243144,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
IFIT1,0.1262875,0.4740630497681778,0.546875,8,0.9898389461302447,0.986577545700309,False,False,up
GTF2IRD1,-0.24562500000000004,0.47457664139917255,0.9453125,8,0.9898389461302447,1.0,False,False,down
CENPF,-0.23833750000000004,0.4747511228708876,0.7421875,8,0.9898389461302447,1.0,False,False,down
DOK1,-0.45258000000000004,0.47492134469865765,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
ANXA2,-0.0813111111111111,0.47499156864843617,0.30078125,9,0.9898389461302447,0.97517578125,False,False,down
MTDH,-0.3239888888888889,0.4750593708105527,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
VAV3,-0.48621250000000005,0.47510522780716646,0.25,8,0.9898389461302447,0.97517578125,False,False,down
MTIF3,-0.27988999999999997,0.47533911727338374,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
HSD17B14,-0.08582000000000001,0.4754266280995457,0.375,10,0.9898389461302447,0.97517578125,False,False,down
AGER,0.037309999999999996,0.4758754029807081,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
C1QTNF9,0.11886666666666673,0.47644133337138417,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
NCR1,-0.05386250000000001,0.47686472512970635,0.3828125,8,0.9898389461302447,0.97517578125,False,False,down
FST,0.07748999999999999,0.4769624110127363,0.322265625,10,0.9898389461302447,0.97517578125,False,False,up
TSNAX,0.2408222222222223,0.4771264423978333,0.8203125,9,0.9898389461302447,1.0,False,False,up
TFF1,-0.052140000000000034,0.4776162735667898,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
MED21,-0.19096666666666662,0.4777765413062267,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
STIP1,-0.21427000000000004,0.47800135877538874,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
CDH4,0.17128749999999998,0.47801989999676653,0.7421875,8,0.9898389461302447,1.0,False,False,up
NCAM2,-0.02959999999999998,0.4785008838691184,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
TRIM24,-0.16102499999999995,0.47911942750623915,0.3828125,8,0.9898389461302447,0.97517578125,False,False,down
TMPRSS11D,0.050839999999999996,0.4791217189001845,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
MSR1,-0.07096000000000001,0.4791377555478099,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
HBQ1,-0.18631999999999999,0.4793629568694846,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
CTSE,-0.13852222222222224,0.4794577438455041,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
MANSC4,-0.13122222222222224,0.4794703796040696,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
MORF4L1,0.17978750000000002,0.4795429528790791,0.3828125,8,0.9898389461302447,0.97517578125,False,False,up
DGCR6,0.16627500000000003,0.479597059443976,0.25,8,0.9898389461302447,0.97517578125,False,False,up
MDK,-0.07039999999999999,0.4802686212160481,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
TOMM20,-0.20810999999999996,0.48057917303249964,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
ITGB5,-0.1125444444444444,0.4805861665486427,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
TCN1,0.08052222222222222,0.48061412078004284,0.8203125,9,0.9898389461302447,1.0,False,False,up
IRAK4,-0.3345,0.4807617416855553,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
UBXN1,-0.27740000000000004,0.48126735843049806,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
GP2,0.12612222222222227,0.48169674522885275,0.42578125,9,0.9898389461302447,0.97517578125,False,False,up
UGDH,0.12608888888888892,0.4819407398914515,0.734375,9,0.9898389461302447,1.0,False,False,up
THOP1,-0.0725888888888889,0.48203067405699906,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
KLRB1,-0.047880000000000006,0.48259013990967947,0.275390625,10,0.9898389461302447,0.97517578125,False,False,down
NPM1,-0.14014444444444443,0.48345145582660287,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
GCC1,-0.35957000000000006,0.4834843969279332,0.375,10,0.9898389461302447,0.97517578125,False,False,down
TG,0.16700000000000004,0.4838246331925511,0.375,10,0.9898389461302447,0.97517578125,False,False,up
DNAJA2,-0.2859900000000001,0.4840823063224282,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
AHCY,0.14132222222222224,0.4848712490684992,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
EDDM3B,0.11118999999999997,0.48512585449502144,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
CXCL11,-0.12301000000000002,0.48541087869777844,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
CD83,-0.09743750000000001,0.4854712442575012,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
HBEGF,0.22632999999999998,0.48613730863413884,0.921875,10,0.9898389461302447,1.0,False,False,up
AP2B1,-0.2054857142857143,0.4864333543992504,0.9375,7,0.9898389461302447,1.0,False,False,down
AZU1,0.43237999999999993,0.48811909629984607,1.0,10,0.9898389461302447,1.0,False,False,up
PCSK9,-0.08666000000000004,0.48839620293271147,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
FOXO1,-0.11521250000000001,0.4887670749671733,0.640625,8,0.9898389461302447,0.986577545700309,False,False,down
TFF3,-0.15223000000000003,0.48994856055437475,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
GFRA1,0.04769000000000001,0.49042392125349943,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
DKK4,-0.07704444444444444,0.4913761781541287,0.1640625,9,0.9898389461302447,0.97517578125,False,False,down
INSL4,-0.10037,0.4915093081927182,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
OTOA,0.12537499999999996,0.4915847524462663,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,up
RILPL2,-0.36333000000000004,0.4921886903097694,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
APOA1,0.08538000000000001,0.49234259463655405,0.845703125,10,0.9898389461302447,1.0,False,False,up
IDO1__Cardiometabolic_II,0.06637777777777773,0.49306829982376565,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
NRCAM,0.0832777777777778,0.49342612722891643,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
ENPP6,-0.10101111111111111,0.49367821180410865,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
KCNIP4,0.18268750000000003,0.49471128838347167,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,up
APOF,0.12488888888888888,0.4947635848845022,1.0,9,0.9898389461302447,1.0,False,False,up
LILRB1,-0.033800000000000004,0.49506359706444547,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
SYNGAP1,0.13126249999999998,0.49548827473200363,0.640625,8,0.9898389461302447,0.986577545700309,False,False,up
PON1,0.10012222222222222,0.49605287701695744,0.91015625,9,0.9898389461302447,1.0,False,False,up
MYL6B,0.3552285714285715,0.4969216130074653,0.21875,7,0.9898389461302447,0.97517578125,False,False,up
SLC9A3R1,0.24448888888888887,0.49695836192814347,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
SOX2,0.11625555555555556,0.49731811054771635,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
PCDH1,-0.036120000000000006,0.4976514727856304,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
IL1A,-0.6728,0.4979314479526912,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
KAZN,-0.27183,0.4982556085446169,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
DNAJC9,-0.25185,0.49879831364052796,0.76953125,10,0.9898389461302447,1.0,False,False,down
HADH,-0.1502,0.4988164069181962,0.734375,9,0.9898389461302447,1.0,False,False,down
TST,-0.24372500000000002,0.49895635488872914,0.3828125,8,0.9898389461302447,0.97517578125,False,False,down
GID8,0.12368888888888889,0.49918461617107923,0.734375,9,0.9898389461302447,1.0,False,False,up
PPP3R1,-0.15339999999999998,0.4995226698663472,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
LHB,-0.158775,0.4997418281122801,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
PNMA2,0.11823749999999998,0.5006453858851397,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,up
LAMP3,-0.05417000000000001,0.5009313913556027,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
BCR,-0.1283875,0.5010847229266002,0.640625,8,0.9898389461302447,0.986577545700309,False,False,down
SDHB,-0.08417,0.5013059244276712,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
SCLY,-0.10724,0.5017677296546079,0.6953125,10,0.9898389461302447,1.0,False,False,down
NARS1,-0.1083666666666667,0.5029351690032544,0.734375,9,0.9898389461302447,1.0,False,False,down
MFAP5,0.04695999999999999,0.5029388453835778,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
QDPR,-0.20767777777777774,0.5036933200245881,0.734375,9,0.9898389461302447,1.0,False,False,down
TP73,0.16854285714285713,0.5039105490277686,0.578125,7,0.9898389461302447,0.986577545700309,False,False,up
PAPPA,-0.21928888888888887,0.5039792651056791,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
JCHAIN,-0.2771111111111112,0.5042231119363667,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
TRIM40,0.19422857142857147,0.5043657339868108,0.6875,7,0.9898389461302447,1.0,False,False,up
NUDT15,0.25295555555555554,0.5044423684740584,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
SERPINI1,0.11342222222222222,0.5044955382876922,0.359375,9,0.9898389461302447,0.97517578125,False,False,up
BMP6,0.06740000000000002,0.5045290204285634,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
TRPV3,0.3548777777777778,0.5049012741565337,0.91015625,9,0.9898389461302447,1.0,False,False,up
TNFSF11,-0.12476249999999994,0.5052750836297852,0.546875,8,0.9898389461302447,0.986577545700309,False,False,down
CBX2,0.13726666666666665,0.5053099065772635,0.359375,9,0.9898389461302447,0.97517578125,False,False,up
MOCS2,0.20126666666666676,0.5060694317409544,0.8203125,9,0.9898389461302447,1.0,False,False,up
RANBP2,0.1276125,0.506327809093766,0.84375,8,0.9898389461302447,1.0,False,False,up
CPOX,-0.08674444444444444,0.5063280649058011,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
CCL14,0.10211999999999999,0.5068027345794643,0.76953125,10,0.9898389461302447,1.0,False,False,up
PSMD9,-0.24480999999999997,0.5071850320134266,1.0,10,0.9898389461302447,1.0,False,False,down
MYO6,0.13767777777777782,0.5072490625323101,0.91015625,9,0.9898389461302447,1.0,False,False,up
NRGN,-0.1528555555555556,0.5072614440411116,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
HPCAL1,-0.21521000000000007,0.5076187456492232,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
FIS1,-0.22715000000000005,0.5109329487504118,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
UNG,0.18164999999999998,0.5114303112254264,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
APP,0.24312,0.5117215142561732,1.0,10,0.9898389461302447,1.0,False,False,up
GALNT10,0.07340000000000002,0.5117815225653397,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
ATP5F1D,-0.1732555555555555,0.512770524850533,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
ACY3,-0.07236666666666666,0.5134324618744116,0.8203125,9,0.9898389461302447,1.0,False,False,down
CD80,-0.15238000000000002,0.5141677472130106,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
F13B,0.09132,0.5141994179918739,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
ARTN,-0.2066888888888889,0.5142238580773822,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
ITGA11,0.05986250000000001,0.5147681937478927,0.7421875,8,0.9898389461302447,1.0,False,False,up
CSPG4,0.07397999999999999,0.514873931221286,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
PPP2R5A,-0.28480999999999995,0.5160661777410771,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
TNFSF10,-0.07965,0.5170689470269605,0.375,10,0.9898389461302447,0.97517578125,False,False,down
STAB2,0.09827000000000001,0.5173695993314039,0.845703125,10,0.9898389461302447,1.0,False,False,up
IGF2R,-0.04793,0.5175512670287576,0.232421875,10,0.9898389461302447,0.97517578125,False,False,down
FNDC1,0.07712000000000001,0.5177271596187665,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
ITGAL,0.8252555555555559,0.5179981708295227,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
CD48,0.03149000000000002,0.5187441105282673,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
RAB39B,0.12014444444444446,0.5195613782747223,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
ASAH2,-0.10063333333333335,0.5197084565871581,0.1640625,9,0.9898389461302447,0.97517578125,False,False,down
CPA2,0.11374999999999998,0.5199164095882214,0.322265625,10,0.9898389461302447,0.97517578125,False,False,up
PLIN1,0.08349999999999998,0.5200368010774834,0.546875,8,0.9898389461302447,0.986577545700309,False,False,up
BABAM1,0.0848111111111111,0.5201352921865181,0.734375,9,0.9898389461302447,1.0,False,False,up
DOK2,-0.31653333333333333,0.5217138322133408,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
SPACA5_SPACA5B,-0.12343333333333334,0.5220438305821432,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
EDN1,0.03941111111111111,0.5222972119407197,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
CNGB3,-0.140475,0.5226839050146928,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
MMP8,0.36438999999999994,0.5227287074382732,0.921875,10,0.9898389461302447,1.0,False,False,up
ANXA10,-0.14177499999999998,0.523529258302202,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
COMP,-0.04333,0.5239921477903866,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
SRP14,0.14811999999999997,0.5242197680653448,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
CD300C,-0.04372,0.5249157329492524,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
SNAP23,-0.3237333333333334,0.525207091763518,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
PRG3,0.08199000000000002,0.5258365319964278,0.6953125,10,0.9898389461302447,1.0,False,False,up
DDR1,-0.03957999999999999,0.5259145466263853,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
MMUT,-0.17105555555555554,0.5266147693304557,0.734375,9,0.9898389461302447,1.0,False,False,down
DPEP1,-0.06466666666666668,0.5273008727759025,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
CCL25,-0.09382000000000003,0.5294293492254436,0.845703125,10,0.9898389461302447,1.0,False,False,down
DNAJA4,-0.26585,0.5294690806736886,0.921875,10,0.9898389461302447,1.0,False,False,down
CIT,-0.12211428571428569,0.5296850879473435,0.6875,7,0.9898389461302447,1.0,False,False,down
SCAMP3,-0.24146000000000006,0.5308127826320899,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
LAMA4,-0.04198000000000001,0.53116770452936,0.6953125,10,0.9898389461302447,1.0,False,False,down
IL6__Inflammation,-0.48421249999999993,0.5314445195083772,0.84375,8,0.9898389461302447,1.0,False,False,down
CTSS,-0.030269999999999984,0.5320978661443305,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
NTRK2,0.06462222222222222,0.5323261582064464,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
GLO1,-0.24538888888888893,0.5328107189398139,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
HGFAC,0.0920111111111111,0.532879932255781,1.0,9,0.9898389461302447,1.0,False,False,up
LRP1,-0.026480000000000004,0.5332566183938702,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
ASRGL1,-0.24186666666666667,0.5333116734042085,0.8203125,9,0.9898389461302447,1.0,False,False,down
MDH1,-0.17135555555555557,0.5333707668656591,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
AIFM1,-0.23862,0.5338348600047254,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
FUOM,0.11327777777777776,0.5342673798394153,0.734375,9,0.9898389461302447,1.0,False,False,up
SMTN,-0.3006200000000001,0.5343310406441414,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
KRT14,-0.08166250000000003,0.5345458903926064,0.84375,8,0.9898389461302447,1.0,False,False,down
BID,0.34092500000000003,0.534598820327935,0.640625,8,0.9898389461302447,0.986577545700309,False,False,up
PKN3,-0.27183750000000007,0.5348034757680915,0.84375,8,0.9898389461302447,1.0,False,False,down
ENPP2,-0.04536,0.5351245939515588,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
ATG4A,-0.29031250000000003,0.5356413065754975,0.84375,8,0.9898389461302447,1.0,False,False,down
LACRT,0.10250999999999996,0.5359811108612855,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
IL4,0.49128888888888894,0.5365831854261209,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
MAN2B2,0.0799,0.537247783905481,1.0,10,0.9898389461302447,1.0,False,False,up
AMY2A,-0.07103,0.5383774864570678,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
PYDC1,0.05020000000000001,0.5384624666217628,0.734375,9,0.9898389461302447,1.0,False,False,up
CDKN2D,-0.2675300000000001,0.5385378898557452,0.375,10,0.9898389461302447,0.97517578125,False,False,down
EVI5,-0.2652777777777777,0.5385698442795248,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
GIPR,0.12453333333333336,0.539046607465065,0.8203125,9,0.9898389461302447,1.0,False,False,up
PSMG4,-0.2038888888888889,0.5390803754690094,0.734375,9,0.9898389461302447,1.0,False,False,down
MUC13,0.182125,0.5393913136843698,0.3125,8,0.9898389461302447,0.97517578125,False,False,up
DHRS4L2,-0.0748,0.5408349440812404,0.76953125,10,0.9898389461302447,1.0,False,False,down
SEMA4D,0.09915000000000002,0.5409649280482758,1.0,10,0.9898389461302447,1.0,False,False,up
CA4,-0.03845999999999999,0.5409853050824203,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
MEP1A,0.04602000000000005,0.5413609698730809,0.193359375,10,0.9898389461302447,0.97517578125,False,False,up
VAMP5,-0.12552222222222226,0.5413871763152567,0.359375,9,0.9898389461302447,0.97517578125,False,False,down
MORC3,0.07130999999999998,0.5414569336805877,0.16015625,10,0.9898389461302447,0.97517578125,False,False,up
DNAJC21,0.07139999999999999,0.5415978678120015,0.6953125,10,0.9898389461302447,1.0,False,False,up
CAMSAP1,-0.28845555555555563,0.5424554745782277,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
ERP44,0.06504999999999998,0.5426078200338009,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
OSCAR,-0.040089999999999994,0.5435050324371685,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
SRPX,0.08504999999999999,0.543709202649612,1.0,10,0.9898389461302447,1.0,False,False,up
MTHFD2,0.07635,0.543906068607731,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
TGFB2,0.14496,0.5441838302385522,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
NDUFB7,-0.13084999999999997,0.5442472597052985,0.6953125,10,0.9898389461302447,1.0,False,False,down
ACRBP,0.10280999999999998,0.5444248090964181,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
SLIRP,0.1304888888888889,0.5445072353317053,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
YES1,-0.27007,0.5447037848112612,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
IL1R2,-0.03247,0.5458657978618076,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
DEFB104A_DEFB104B,-0.08825,0.5459884889758411,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
CDK1,0.18486666666666668,0.5460156935744611,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
FGR,0.1263125,0.5464581558312642,0.7421875,8,0.9898389461302447,1.0,False,False,up
TNFSF14,0.27765555555555554,0.5470484095840236,0.734375,9,0.9898389461302447,1.0,False,False,up
CTSF,-0.09826666666666667,0.5475651607432341,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
BNIP3L,0.13069999999999993,0.5476258059271115,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
OSM,0.43888749999999993,0.5478103851742093,0.9453125,8,0.9898389461302447,1.0,False,False,up
ATOX1,-0.19837777777777774,0.549792792418058,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
GATA3,0.1693111111111111,0.5499358312155178,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
RNASE4,0.09640000000000001,0.5502724871744167,1.0,9,0.9898389461302447,1.0,False,False,up
WIF1,0.05095000000000001,0.5503586881725371,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
POF1B,-0.14066666666666666,0.5504728945261231,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
IPCEF1,-0.21425555555555548,0.5508477491294828,0.203125,9,0.9898389461302447,0.97517578125,False,False,down
RBP1,-0.08885714285714287,0.5517081542810776,0.46875,7,0.9898389461302447,0.986577545700309,False,False,down
PEAR1,-0.0359,0.5521920913576248,0.6953125,10,0.9898389461302447,1.0,False,False,down
SNCA,-0.5551666666666666,0.5522895503824543,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
RRM2B,-0.06091250000000001,0.5526929126291722,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
S100A14,0.12041111111111115,0.5528178449326295,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
ACVRL1,0.05604444444444444,0.5535419455682544,1.0,9,0.9898389461302447,1.0,False,False,up
TNFRSF10A,0.045822222222222216,0.5541583207513874,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
CHL1,-0.038650000000000004,0.5557170721617486,0.6953125,10,0.9898389461302447,1.0,False,False,down
SIRPB1,0.04624999999999999,0.5557239576630446,1.0,10,0.9898389461302447,1.0,False,False,up
SLA2,-0.2335444444444445,0.5560005984560867,0.359375,9,0.9898389461302447,0.97517578125,False,False,down
CLIC5,0.14481428571428578,0.5568630602889534,0.375,7,0.9898389461302447,0.97517578125,False,False,up
MLN,0.13957499999999995,0.5578235255413588,0.640625,8,0.9898389461302447,0.986577545700309,False,False,up
LRRC25,0.06297,0.5579926828306168,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
VEGFA,0.12631000000000003,0.5585241131661596,0.76953125,10,0.9898389461302447,1.0,False,False,up
PODXL,-0.02739999999999999,0.5585745711452055,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
ITGBL1,0.11254,0.5586058150182991,0.76953125,10,0.9898389461302447,1.0,False,False,up
ARMCX2,0.22221249999999998,0.5590855309296481,0.84375,8,0.9898389461302447,1.0,False,False,up
HCLS1,-0.18237000000000006,0.5591642242943446,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
SHD,0.0872111111111111,0.559430317400458,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
PLG,0.09127,0.5596527742233439,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
CDA,0.10167999999999999,0.5599491375086469,1.0,10,0.9898389461302447,1.0,False,False,up
CLEC4M,0.06700000000000002,0.5602159935258706,0.6953125,10,0.9898389461302447,1.0,False,False,up
CEP164,0.10003333333333335,0.5603360110321425,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
EPB41L5,-0.28034285714285717,0.5603485534199228,0.8125,7,0.9898389461302447,1.0,False,False,down
CASP7,-0.17204999999999995,0.5605523415313528,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
TCL1A,-0.09963333333333331,0.5606243297006175,0.734375,9,0.9898389461302447,1.0,False,False,down
SKAP2,-0.25257999999999997,0.5608179706664385,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
ICOSLG,0.05384,0.5609175449236532,0.76953125,10,0.9898389461302447,1.0,False,False,up
VCAN,-0.043050000000000005,0.5610377217332987,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
ARHGEF10,-0.23595555555555553,0.5610612171609278,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
SSBP1,0.1077333333333333,0.561262569566584,0.359375,9,0.9898389461302447,0.97517578125,False,False,up
CDC42BPB,-0.27075000000000005,0.5613414563311154,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
GPD1,-0.1635199999999999,0.5621521748876576,0.6953125,10,0.9898389461302447,1.0,False,False,down
CCDC28A,0.2550571428571429,0.5622477314128047,0.6875,7,0.9898389461302447,1.0,False,False,up
DDX1,0.18095999999999995,0.5623908884627544,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
LTA,0.0660875,0.5625716586986144,0.84375,8,0.9898389461302447,1.0,False,False,up
TIA1,-0.12068888888888887,0.5630285145978482,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
LTA4H,-0.12664000000000017,0.5638320409124986,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
DLL4,0.1788666666666667,0.563955909659096,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
ACP6,-0.05652,0.5642582450784408,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
BPIFB2,0.08307000000000006,0.5643081811588344,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
PLXDC1,-0.08179999999999998,0.5644042401022462,0.3828125,8,0.9898389461302447,0.97517578125,False,False,down
APEX1,0.26347000000000004,0.5646181097862424,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
PTPRM,-0.08013749999999999,0.5652325550230148,0.546875,8,0.9898389461302447,0.986577545700309,False,False,down
RAB11FIP3,-0.3253799999999999,0.5652875096240845,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
CMC1,-0.16982000000000003,0.565456680168085,0.375,10,0.9898389461302447,0.97517578125,False,False,down
PAG1,-0.15923333333333337,0.5660000394802418,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
IDI2,0.23845000000000002,0.5663693644303045,0.640625,8,0.9898389461302447,0.986577545700309,False,False,up
ACE,0.07514444444444443,0.566402034811172,0.8203125,9,0.9898389461302447,1.0,False,False,up
