Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
CHEK2,-0.15526,0.24058060079661098,0.556640625,10,0.527933619808426,0.7943894633746356,False,False,down
IFIT3,0.1504625,0.24086255589232944,0.25,8,0.527933619808426,0.5508252063015754,False,False,up
MMP15,0.14177999999999996,0.2409795016546529,0.322265625,10,0.527933619808426,0.6122213070019404,False,False,up
NECTIN4,-0.08254000000000002,0.24104834326288707,0.322265625,10,0.527933619808426,0.6122213070019404,False,False,down
ADAMTS8,0.06561,0.24151643215764376,0.275390625,10,0.5281713349936258,0.5707990583098095,False,False,up
PEPD,0.24094000000000002,0.24153401431751872,0.232421875,10,0.5281713349936258,0.531637886974299,False,False,up
CALY,-0.29184,0.2417109633205373,0.232421875,10,0.5281713349936258,0.531637886974299,False,False,down
OSMR,0.04889,0.24199659830442471,0.322265625,10,0.5281713349936258,0.6122213070019404,False,False,up
EPO,0.17900000000000005,0.2420560493365408,0.3828125,8,0.5281713349936258,0.6680453431372549,False,False,up
KLK14,0.09744,0.2428244086442032,0.193359375,10,0.5290806744423702,0.48002745815899583,False,False,up
SESTD1,0.31049999999999994,0.24283307768073376,0.25,9,0.5290806744423702,0.5508252063015754,False,False,up
VGF,-0.23966000000000004,0.24309215316559155,0.275390625,10,0.5291947359028476,0.5707990583098095,False,False,down
RABEPK,0.29651999999999995,0.2433197271723963,0.232421875,10,0.5291947359028476,0.531637886974299,False,False,up
S100G,0.22126,0.24342597487393497,0.322265625,10,0.5291947359028476,0.6122213070019404,False,False,up
GCG,-0.5294500000000001,0.24390335536685817,0.375,10,0.5298403511186852,0.6675,False,False,down
CCL14,0.06724,0.24410416961942824,0.232421875,10,0.5298846608811979,0.531637886974299,False,False,up
STC2,-0.03832000000000002,0.24552819937457385,0.275390625,10,0.5324333213942145,0.5707990583098095,False,False,down
RNASE6,0.13619999999999996,0.2456408411607629,0.193359375,10,0.5324333213942145,0.48002745815899583,False,False,up
CCL27,0.5570700000000001,0.24595070947436154,0.431640625,10,0.5327118242818583,0.7054694021285476,False,False,up
TLR4,0.1786375,0.246769620949602,0.3828125,8,0.5335626292845879,0.6680453431372549,False,False,up
FHIT,0.49211111111111117,0.24698760897934308,0.203125,9,0.5335626292845879,0.4914152594728171,False,False,up
DTYMK,0.50978,0.24713261033716305,0.193359375,10,0.5335626292845879,0.48002745815899583,False,False,up
TOM1L2,0.48990999999999996,0.2472244734190321,0.16015625,10,0.5335626292845879,0.4351331232654949,False,False,up
C1QTNF1,0.06870000000000002,0.247440850399323,0.322265625,10,0.5335626292845879,0.6122213070019404,False,False,up
CEACAM5,0.28363,0.2476186811016463,0.193359375,10,0.5335626292845879,0.48002745815899583,False,False,up
CR1,0.17832999999999996,0.24768447106713684,0.16015625,10,0.5335626292845879,0.4351331232654949,False,False,up
CFHR5,0.20672000000000001,0.24779687652168125,0.16015625,10,0.5335626292845879,0.4351331232654949,False,False,up
FRMD4B,0.37354999999999994,0.24814620386084743,0.232421875,10,0.5339233705049882,0.531637886974299,False,False,up
PF4,0.38054,0.24837926068510177,0.193359375,10,0.5340335934349516,0.48002745815899583,False,False,up
FURIN,0.13879999999999998,0.24856575985951346,0.275390625,10,0.5340436259746826,0.5707990583098095,False,False,up
CPM,0.08009999999999999,0.24877747922554583,0.431640625,10,0.5341077898285294,0.7054694021285476,False,False,up
C1R,0.11204,0.2510908227143905,0.232421875,10,0.5386806035881408,0.531637886974299,False,False,up
GRP,0.3170333333333334,0.25211155171347865,0.30078125,9,0.5404756404251728,0.6122213070019404,False,False,up
NUDT5,0.26355,0.25246177184139257,0.232421875,10,0.5408316731569438,0.531637886974299,False,False,up
APOL1,0.16537,0.2531243629742519,0.275390625,10,0.5417018526960418,0.5707990583098095,False,False,up
ITIH1,-0.062240000000000004,0.25341098667765416,0.275390625,10,0.5417018526960418,0.5707990583098095,False,False,down
AMN,0.25039,0.2534212957454414,0.322265625,10,0.5417018526960418,0.6122213070019404,False,False,up
DEFB4A_DEFB4B,0.4814,0.25443670240001753,0.275390625,10,0.5434767963264374,0.5707990583098095,False,False,up
HNRNPK,0.13018999999999997,0.25463185319702897,0.275390625,10,0.543498366889298,0.5707990583098095,False,False,up
ITGA6,0.14193749999999988,0.2556217794067514,0.3125,8,0.5450656100342424,0.6122213070019404,False,False,up
CTRL,0.12093999999999998,0.25573728656015865,0.275390625,10,0.5450656100342424,0.5707990583098095,False,False,up
CD22,0.04406000000000001,0.25637123827276614,0.375,10,0.545703198164763,0.6675,False,False,up
ADA2,0.09289,0.25640803999570067,0.275390625,10,0.545703198164763,0.5707990583098095,False,False,up
OLR1,0.17483999999999997,0.2572231941621569,0.16015625,10,0.5467358123057486,0.4351331232654949,False,False,up
FGF3,-0.24477499999999996,0.2575860534804762,0.25,8,0.5467358123057486,0.5508252063015754,False,False,down
IL6__Inflammation,0.45711250000000003,0.2577197807715125,0.25,8,0.5467358123057486,0.5508252063015754,False,False,up
RNASET2,0.04624000000000001,0.25792408583709003,0.322265625,10,0.5467358123057486,0.6122213070019404,False,False,up
TFF3,-0.24813999999999997,0.2580040188612134,0.6953125,10,0.5467358123057486,0.8749497911311054,False,False,down
PILRB,0.06707999999999997,0.258010158616196,0.275390625,10,0.5467358123057486,0.5707990583098095,False,False,up
IGFBP3,0.06447,0.25865621772759123,0.322265625,10,0.5476795660983999,0.6122213070019404,False,False,up
ZFYVE19,0.3572,0.2589911794375444,0.275390625,10,0.5476795660983999,0.5707990583098095,False,False,up
GM2A,0.19913999999999998,0.25901495311905937,0.322265625,10,0.5476795660983999,0.6122213070019404,False,False,up
CRADD,0.49327777777777776,0.25947571949211984,0.203125,9,0.5482591281642849,0.4914152594728171,False,False,up
LRP1,0.0659,0.260687955996107,0.193359375,10,0.5504245339759642,0.48002745815899583,False,False,up
NCLN,-0.21151,0.26119263252110003,0.275390625,10,0.5510069523181309,0.5707990583098095,False,False,down
SMPD1,0.1232,0.2613390141570161,0.275390625,10,0.5510069523181309,0.5707990583098095,False,False,up
RBP2,0.15503,0.26192157340354233,0.232421875,10,0.5516031121779039,0.531637886974299,False,False,up
BMP10,0.09032500000000002,0.26199739240319236,0.25,8,0.5516031121779039,0.5508252063015754,False,False,up
SLC34A3,0.25417000000000006,0.2627445290828047,0.130859375,10,0.5527798581061586,0.389396134118541,False,False,up
CLEC3B,0.1558,0.2633901539016135,0.322265625,10,0.5534172142526742,0.6122213070019404,False,False,up
CTBS,0.15787,0.2634243328312014,0.375,10,0.5534172142526742,0.6675,False,False,up
CDK5RAP3,0.20894000000000004,0.26389078298366075,0.193359375,10,0.5537534239177774,0.48002745815899583,False,False,up
CLSTN1,0.4461666666666667,0.2641468597280931,0.65234375,9,0.5537534239177774,0.8526629255674232,False,False,up
CNTN5,0.06519,0.2641499989474995,0.232421875,10,0.5537534239177774,0.531637886974299,False,False,up
AKR1B10,-0.3452111111111111,0.2645129124034604,0.25,9,0.5538827193301596,0.5508252063015754,False,False,down
KIAA0319,0.08101000000000001,0.2645888509432121,0.322265625,10,0.5538827193301596,0.6122213070019404,False,False,up
ENSA,0.36634,0.2652254131333728,0.322265625,10,0.5545949446769453,0.6122213070019404,False,False,up
APOF,0.16841,0.2653067406438911,0.130859375,10,0.5545949446769453,0.389396134118541,False,False,up
SCARB2,0.05938888888888889,0.26552366808833094,0.25,9,0.5546536366823812,0.5508252063015754,False,False,up
IMPG1,0.19455,0.2657442384166969,0.25,8,0.5546538549116669,0.5508252063015754,False,False,up
COL3A1,0.16879000000000002,0.2659014735157055,0.431640625,10,0.5546538549116669,0.7054694021285476,False,False,up
IPCEF1,0.20752222222222227,0.2663747331500325,0.1640625,9,0.5548072568862548,0.4388447745901639,False,False,up
PTPRF,0.07619000000000001,0.2667043349063381,0.16015625,10,0.5548072568862548,0.4351331232654949,False,False,up
DENR,0.17233749999999998,0.26695028244719815,0.25,8,0.5548072568862548,0.5508252063015754,False,False,up
CSF1R,0.16390000000000002,0.2669573240743458,0.322265625,10,0.5548072568862548,0.6122213070019404,False,False,up
CLPS,-0.09884999999999997,0.267039342707187,0.431640625,10,0.5548072568862548,0.7054694021285476,False,False,down
NID1,0.09041000000000002,0.26710843079236096,0.232421875,10,0.5548072568862548,0.531637886974299,False,False,up
SSC5D,0.06253,0.26766315933448265,0.322265625,10,0.5555665717069792,0.6122213070019404,False,False,up
AGT,0.11340000000000003,0.2684270856557224,0.431640625,10,0.5567587221545598,0.7054694021285476,False,False,up
NUB1,0.4079,0.2686815015149124,0.1484375,8,0.5568931333445996,0.43121754451038574,False,False,up
RBKS,-0.24694444444444447,0.26898673030964565,0.5703125,9,0.5571326000842237,0.8045186419308358,False,False,down
KLKB1,0.09511999999999997,0.27000256526203564,0.275390625,10,0.5586400563196036,0.5707990583098095,False,False,up
APRT,0.5045444444444445,0.27009495402582123,0.25,9,0.5586400563196036,0.5508252063015754,False,False,up
HEBP1,0.16505999999999998,0.27052921556804327,0.322265625,10,0.5591444800305018,0.6122213070019404,False,False,up
BATF,0.21723333333333328,0.2725648621298924,0.359375,9,0.5628519163270057,0.6675,False,False,up
AKT3,0.12983,0.27274224963169946,0.232421875,10,0.5628519163270057,0.531637886974299,False,False,up
MICB_MICA,-0.15640000000000004,0.27289789882521487,0.3125,8,0.5628519163270057,0.6122213070019404,False,False,down
PSMG4,-0.352975,0.27368096133357295,0.3828125,8,0.563804683317889,0.6680453431372549,False,False,down
NAGPA,0.0554625,0.27383254070068125,0.3125,8,0.563804683317889,0.6122213070019404,False,False,up
ZCCHC8,0.17791,0.2739357450100877,0.6953125,10,0.563804683317889,0.8749497911311054,False,False,up
PAEP,0.16760000000000005,0.27438379810723573,0.359375,9,0.5638207557825852,0.6675,False,False,up
PMCH,-0.11015,0.2745279552991023,0.322265625,10,0.5638207557825852,0.6122213070019404,False,False,down
THTPA,0.35840999999999995,0.27474947687909884,0.16015625,10,0.5638207557825852,0.4351331232654949,False,False,up
SMAD1,0.2634600000000001,0.2750106051041057,0.431640625,10,0.5638207557825852,0.7054694021285476,False,False,up
FETUB,0.05904999999999998,0.2752900941471506,0.375,10,0.5638207557825852,0.6675,False,False,up
CASQ2,0.16741999999999999,0.27552358838180124,0.193359375,10,0.5638207557825852,0.48002745815899583,False,False,up
DHODH,-0.3712,0.27555528350676173,0.193359375,10,0.5638207557825852,0.48002745815899583,False,False,down
POLR2F,-0.07245999999999998,0.27576059634253214,0.322265625,10,0.5638207557825852,0.6122213070019404,False,False,down
ENPP6,-0.18217777777777777,0.27577947399002184,0.42578125,9,0.5638207557825852,0.7054694021285476,False,False,down
B4GAT1,0.07995000000000001,0.27586327070465605,0.232421875,10,0.5638207557825852,0.531637886974299,False,False,up
SCGB2A2,0.18241000000000004,0.27700620445860774,0.275390625,10,0.565377556878841,0.5707990583098095,False,False,up
TXNRD1,0.12199999999999996,0.27703334571480603,0.556640625,10,0.565377556878841,0.7943894633746356,False,False,up
SCPEP1,0.1624,0.27720247936858394,0.203125,9,0.565377556878841,0.4914152594728171,False,False,up
SERPIND1,0.12596000000000002,0.2775224946950869,0.431640625,10,0.5656374510197573,0.7054694021285476,False,False,up
KIRREL2,0.18606666666666666,0.27852038557615116,0.42578125,9,0.5672776507885964,0.7054694021285476,False,False,up
LUZP2,0.11635,0.2794211096257806,0.375,10,0.5687178094046553,0.6675,False,False,up
FABP4,-0.08692000000000003,0.2800309189557931,0.193359375,10,0.5693708760847254,0.48002745815899583,False,False,down
ACVRL1,0.0833,0.28012969558816075,0.49609375,9,0.5693708760847254,0.7553278090979783,False,False,up
KIR3DL2,-0.15102,0.2806541213603234,0.322265625,10,0.5700422921405739,0.6122213070019404,False,False,down
HAVCR2,-0.05266000000000002,0.2810359719820833,0.322265625,10,0.5702388583012967,0.6122213070019404,False,False,down
HBZ,-0.3386,0.2811392124005031,0.76953125,10,0.5702388583012967,0.9120715420702179,False,False,down
NDUFS6,0.45854000000000017,0.28138337177368966,0.275390625,10,0.570340209040253,0.5707990583098095,False,False,up
RNF168,0.3376875,0.2816718293951909,0.25,8,0.5705311468508109,0.5508252063015754,False,False,up
FGA,0.17451000000000003,0.2821677974627255,0.275390625,10,0.5709338862748119,0.5707990583098095,False,False,up
GAMT,0.25466,0.2823025719466505,0.375,10,0.5709338862748119,0.6675,False,False,up
LIFR,-0.08745,0.28245384295447795,0.1953125,8,0.5709338862748119,0.48002745815899583,False,False,down
SNX5,0.10647777777777777,0.2833824762403124,0.359375,9,0.5724170101222816,0.6675,False,False,up
BAX,-0.2915111111111111,0.2837462976694313,0.49609375,9,0.572757990553347,0.7553278090979783,False,False,down
EGLN1,0.127975,0.2840206425169725,0.1953125,8,0.5729180130991403,0.48002745815899583,False,False,up
ACE2,0.05802,0.28493355466240394,0.275390625,10,0.5742932882599237,0.5707990583098095,False,False,up
SPARC,0.19907,0.2850935016285219,0.322265625,10,0.5742932882599237,0.6122213070019404,False,False,up
LYPLA2,-0.32305,0.28601070505687776,0.25,8,0.5757460183358807,0.5508252063015754,False,False,down
IDO1__Cardiometabolic_II,-0.11940000000000002,0.28677258935605193,0.359375,9,0.5764061592607208,0.6675,False,False,down
TTF2,0.4407333333333333,0.28684111623914893,0.359375,9,0.5764061592607208,0.6675,False,False,up
ESAM,0.06624,0.28692741056832616,0.322265625,10,0.5764061592607208,0.6122213070019404,False,False,up
CLEC4D,-0.17345000000000002,0.2884147015551408,0.3828125,8,0.5783433539890317,0.6680453431372549,False,False,down
VWA1,-0.08270999999999996,0.28844212298797633,0.4921875,10,0.5783433539890317,0.7553278090979783,False,False,down
PTEN,0.2465444444444444,0.2884824697289518,0.359375,9,0.5783433539890317,0.6675,False,False,up
GIPR,-0.3044,0.2887204454671251,0.3828125,8,0.5784256127810002,0.6680453431372549,False,False,down
DEFB104A_DEFB104B,-0.1808875,0.28937545403784404,0.3125,8,0.5793426779203463,0.6122213070019404,False,False,down
ACRV1,0.1835125,0.28993877162479614,0.25,8,0.5795064644431175,0.5508252063015754,False,False,up
HIP1R,0.13455,0.2906244352966135,0.375,10,0.5795064644431175,0.6675,False,False,up
PDAP1,0.29361999999999994,0.29066688056625856,0.375,10,0.5795064644431175,0.6675,False,False,up
FDX1,0.2823,0.2908718354695489,0.4921875,10,0.5795064644431175,0.7553278090979783,False,False,up
ECHS1,0.21788888888888894,0.2911296405107421,0.30078125,9,0.5795064644431175,0.6122213070019404,False,False,up
SIGLEC9,0.05218999999999999,0.29128807714647764,0.322265625,10,0.5795064644431175,0.6122213070019404,False,False,up
HEPH,0.16790999999999995,0.29141363508531226,0.375,10,0.5795064644431175,0.6675,False,False,up
ELOB,0.2112,0.2915139139610974,0.275390625,10,0.5795064644431175,0.5707990583098095,False,False,up
AMIGO1,-0.27449999999999997,0.29184550473530113,0.359375,9,0.5795064644431175,0.6675,False,False,down
SCN2B,-0.29912222222222223,0.2919430801197762,0.42578125,9,0.5795064644431175,0.7054694021285476,False,False,down
CXCL6,0.11428,0.29199829160510477,0.375,10,0.5795064644431175,0.6675,False,False,up
CKB,0.12875,0.292009897570476,0.322265625,10,0.5795064644431175,0.6122213070019404,False,False,up
DNAJA1,0.31133,0.2920223246087211,0.375,10,0.5795064644431175,0.6675,False,False,up
SUMF1,0.1898125,0.2924399422484452,0.4609375,8,0.5799433560997188,0.7405762787199125,False,False,up
DEFA1_DEFA1B,-0.21744000000000002,0.2927802428240037,0.625,10,0.5802264326410924,0.8447422917625402,False,False,down
ANGPTL2,0.08002000000000001,0.2934578988501113,0.375,10,0.5811772413504902,0.6675,False,False,up
PTPRC,0.14526,0.2944051439172896,0.322265625,10,0.5824341034886112,0.6122213070019404,False,False,up
STK11,0.15827,0.29477896298208695,0.322265625,10,0.5824341034886112,0.6122213070019404,False,False,up
LMOD1__Neurology_II,0.09293,0.29481597693429346,0.275390625,10,0.5824341034886112,0.5707990583098095,False,False,up
RCC1,0.15011999999999998,0.29496808821366416,0.232421875,10,0.5824341034886112,0.531637886974299,False,False,up
CD274,0.16317777777777775,0.29519017072642856,0.49609375,9,0.5824341034886112,0.7553278090979783,False,False,up
DCTN1,0.3012600000000001,0.2954079471325073,0.322265625,10,0.5824341034886112,0.6122213070019404,False,False,up
HIP1,-0.10969999999999999,0.29594154096739395,0.322265625,10,0.5824341034886112,0.6122213070019404,False,False,down
FLRT2,-0.1048888888888889,0.29600452239764774,0.1640625,9,0.5824341034886112,0.4388447745901639,False,False,down
VAMP5,0.09874999999999998,0.2961334603579257,0.431640625,10,0.5824341034886112,0.7054694021285476,False,False,up
CXCL14,0.16222999999999996,0.296206472140907,0.322265625,10,0.5824341034886112,0.6122213070019404,False,False,up
PECR,0.1426777777777778,0.2962739361974754,0.203125,9,0.5824341034886112,0.4914152594728171,False,False,up
SCN3A,0.1738777777777778,0.2968930553276277,0.42578125,9,0.583097974385134,0.7054694021285476,False,False,up
GSTA1,0.17422000000000004,0.29709069322138243,0.275390625,10,0.583097974385134,0.5707990583098095,False,False,up
SELENOP,-0.11852999999999998,0.29720724128517045,0.375,10,0.583097974385134,0.6675,False,False,down
PRCP,0.053439999999999974,0.29742827836189906,0.275390625,10,0.583142091821694,0.5707990583098095,False,False,up
GAST,-0.18727,0.2979181629123841,0.431640625,10,0.5837129049190608,0.7054694021285476,False,False,down
TNFRSF6B,-0.06950000000000003,0.29844039099041475,0.25,9,0.5843462855592321,0.5508252063015754,False,False,down
PRKAG3,0.3767333333333333,0.29872160712089485,0.359375,9,0.5845072352525438,0.6675,False,False,up
IDO1__Inflammation_II,-0.14748749999999994,0.29905340505023487,0.546875,8,0.5847668779178028,0.7943894633746356,False,False,down
SLC12A2,0.2850599999999999,0.2995847901454969,0.845703125,10,0.5852134936684933,0.9419150846131968,False,False,up
TGFBR2,0.04372000000000001,0.299680318174128,0.322265625,10,0.5852134936684933,0.6122213070019404,False,False,up
GPI,0.27257999999999993,0.30027331624191356,0.375,10,0.5859818802674419,0.6675,False,False,up
MMP12,0.04054999999999999,0.30054796976241405,0.322265625,10,0.5861284111502059,0.6122213070019404,False,False,up
GSR,0.12942,0.3012160169570642,0.4921875,10,0.587041434507563,0.7553278090979783,False,False,up
CIT,-0.24167777777777774,0.3018084058040773,0.49609375,9,0.5878058937974636,0.7553278090979783,False,False,down
TBR1,-0.20864444444444444,0.30201277791663195,0.42578125,9,0.5878141343546375,0.7054694021285476,False,False,down
ANP32C,-0.1103666666666667,0.30255518576075374,0.359375,9,0.5884798546883004,0.6675,False,False,down
APOC1,0.21079999999999996,0.30339185775280175,0.322265625,10,0.5890232124089175,0.6122213070019404,False,False,up
ARSB,0.14428000000000002,0.3034042202530588,0.375,10,0.5890232124089175,0.6675,False,False,up
CWC15,0.06998999999999997,0.30363220929382684,0.322265625,10,0.5890232124089175,0.6122213070019404,False,False,up
ATP6V1D,-0.11662999999999998,0.3038069248572587,0.275390625,10,0.5890232124089175,0.5707990583098095,False,False,down
LRP11,0.11371999999999997,0.30399888795386953,0.556640625,10,0.5890232124089175,0.7943894633746356,False,False,up
CTNNA1,0.15331250000000002,0.3040378583629278,0.1953125,8,0.5890232124089175,0.48002745815899583,False,False,up
IL17F,-0.2146199999999999,0.30460415474477515,0.275390625,10,0.5897313134379727,0.5707990583098095,False,False,down
TSPYL1,0.20555,0.30544786293354953,0.3125,8,0.590715017986935,0.6122213070019404,False,False,up
CCN1,0.07871000000000002,0.30565666955413473,0.322265625,10,0.590715017986935,0.6122213070019404,False,False,up
EREG,0.21606666666666666,0.3057156375008993,0.359375,9,0.590715017986935,0.6675,False,False,up
PIK3IP1,-0.04819000000000001,0.3061871380058453,0.193359375,10,0.5912370968594133,0.48002745815899583,False,False,down
OSCAR,0.06656999999999999,0.3068428143746354,0.275390625,10,0.5921138934417242,0.5707990583098095,False,False,up
TP53INP1,-0.06807999999999999,0.30749184997738466,0.232421875,10,0.5926369384788943,0.531637886974299,False,False,down
TSPAN15,-0.2172,0.30753557415904753,0.625,10,0.5926369384788943,0.8447422917625402,False,False,down
SLC44A4,0.23258888888888885,0.3077667531914769,0.30078125,9,0.5926369384788943,0.6122213070019404,False,False,up
IL7R,-0.07142000000000001,0.3079209969760956,0.275390625,10,0.5926369384788943,0.5707990583098095,False,False,down
ATXN2,0.18911250000000004,0.3092625320829005,0.3828125,8,0.5947644071296142,0.6680453431372549,False,False,up
TAP1,0.14105,0.30943139737625147,0.3828125,8,0.5947644071296142,0.6680453431372549,False,False,up
LMOD1__Oncology_II,0.11925000000000001,0.3097497693421374,0.130859375,10,0.5949734697460434,0.389396134118541,False,False,up
PDIA4,0.26944,0.31008157410695086,0.193359375,10,0.5949734697460434,0.48002745815899583,False,False,up
CPQ,0.13540000000000002,0.31014789995954795,0.322265625,10,0.5949734697460434,0.6122213070019404,False,False,up
VIT,0.14555999999999997,0.31101845658592187,0.431640625,10,0.5959967204851276,0.7054694021285476,False,False,up
C2,0.07641999999999997,0.31108715441052115,0.431640625,10,0.5959967204851276,0.7054694021285476,False,False,up
CCL18,0.06366999999999999,0.31232144298282727,0.232421875,10,0.5979713676926752,0.531637886974299,False,False,up
NAP1L4,0.3848600000000001,0.31261740781401887,0.375,10,0.5981480956024583,0.6675,False,False,up
TMED1,0.3487125,0.3130469199842763,0.3828125,8,0.5982176654787794,0.6680453431372549,False,False,up
CYP24A1,-0.32498,0.31324161074195883,0.431640625,10,0.5982176654787794,0.7054694021285476,False,False,down
TBC1D17,-0.15747777777777774,0.3133006312108079,0.49609375,9,0.5982176654787794,0.7553278090979783,False,False,down
GPR37,0.16464,0.31346850090971795,0.375,10,0.5982176654787794,0.6675,False,False,up
FCGR2A,0.06080999999999999,0.31395800350401804,0.431640625,10,0.5987627638255202,0.7054694021285476,False,False,up
MNDA,-0.31656999999999996,0.31493376274327894,0.322265625,10,0.5996090199920251,0.6122213070019404,False,False,down
RTN4R,0.05344000000000002,0.31527795544576603,0.322265625,10,0.5996090199920251,0.6122213070019404,False,False,up
SEZ6,-0.31239999999999996,0.3153181740429523,0.42578125,9,0.5996090199920251,0.7054694021285476,False,False,down
VIPR1,-0.12305555555555554,0.31536636007605534,0.359375,9,0.5996090199920251,0.6675,False,False,down
LILRA6,0.14226999999999995,0.315422518177623,0.375,10,0.5996090199920251,0.6675,False,False,up
FGF9,0.6318299999999999,0.3162029674666743,0.431640625,10,0.6007038262934169,0.7054694021285476,False,False,up
CASP1,-0.5594555555555556,0.31830283288989764,0.359375,9,0.6041676211933364,0.6675,False,False,down
LILRB4,-0.09182999999999998,0.31843768389761146,0.322265625,10,0.6041676211933364,0.6122213070019404,False,False,down
KIAA1549,0.8355,0.3186625431598634,0.25,8,0.6042039310913614,0.5508252063015754,False,False,up
FOS,-0.25522999999999996,0.3189957697852202,0.6953125,10,0.6043878019353189,0.8749497911311054,False,False,down
OXT,0.07439999999999998,0.3191710864152808,0.431640625,10,0.6043878019353189,0.7054694021285476,False,False,up
GUCA2A,-0.04636,0.3193814774813479,0.375,10,0.6043965202079373,0.6675,False,False,down
CCL7,0.1160125,0.3199605813954556,0.3828125,8,0.6051025290138139,0.6680453431372549,False,False,up
LARP1,0.20605,0.32049780899422126,0.322265625,10,0.6057284845662985,0.6122213070019404,False,False,up
ITGAX,0.397675,0.32095974995260607,0.4609375,8,0.6059299456718444,0.7405762787199125,False,False,up
PHYKPL,0.108175,0.3210170226303677,0.25,8,0.6059299456718444,0.5508252063015754,False,False,up
TNFSF14,0.19444444444444445,0.3224926879508188,0.1640625,9,0.6083243574255329,0.4388447745901639,False,False,up
LRRFIP1,0.21926,0.3231459227771927,0.431640625,10,0.6091653242597015,0.7054694021285476,False,False,up
CNTF,-0.5311374999999999,0.3236068982476564,0.3828125,8,0.6093275622032082,0.6680453431372549,False,False,down
IL1B,-0.5104,0.3236469176155957,0.625,10,0.6093275622032082,0.8447422917625402,False,False,down
PROS1,0.09981000000000004,0.3245790972722229,0.556640625,10,0.6106911010176289,0.7943894633746356,False,False,up
B3GNT7,0.1074,0.3251720604883006,0.42578125,9,0.6110964247785612,0.7054694021285476,False,False,up
KLK1,0.07791000000000009,0.32523692140414373,0.375,10,0.6110964247785612,0.6675,False,False,up
CREG1,0.04955999999999998,0.3254187294360469,0.275390625,10,0.6110964247785612,0.5707990583098095,False,False,up
CD93,0.06449999999999999,0.3260395321261253,0.275390625,10,0.6118562132860151,0.5707990583098095,False,False,up
CD1C,0.044719999999999996,0.32623998297783446,0.375,10,0.6118562132860151,0.6675,False,False,up
GLOD4,0.24487999999999993,0.3265422108954227,0.275390625,10,0.6119490341473045,0.5707990583098095,False,False,up
CA2,-0.5418500000000002,0.3267061918770764,0.845703125,10,0.6119490341473045,0.9419150846131968,False,False,down
APOB,-0.15990000000000001,0.326982981846272,0.375,10,0.6120771304541115,0.6675,False,False,down
LYVE1,0.11803,0.32748457356629734,0.4921875,10,0.6124271824726797,0.7553278090979783,False,False,up
BTD,0.08438999999999999,0.3275870288268913,0.375,10,0.6124271824726797,0.6675,False,False,up
ACY3,0.05830999999999997,0.32820596319558576,0.322265625,10,0.6129074583704686,0.6122213070019404,False,False,up
PDGFRB,0.03976,0.3283747252787833,0.275390625,10,0.6129074583704686,0.5707990583098095,False,False,up
ERC2,0.42685555555555554,0.32846998279711187,0.49609375,9,0.6129074583704686,0.7553278090979783,False,False,up
FDX2,0.24078,0.3295220870102873,0.375,10,0.6144802346344215,0.6675,False,False,up
AOC3,0.06161000000000001,0.3299996734040381,0.4921875,10,0.6147691247042186,0.7553278090979783,False,False,up
KCNH2,-0.22887777777777776,0.3300956450999499,0.25,9,0.6147691247042186,0.5508252063015754,False,False,down
F3,-0.06974999999999999,0.33052023948011083,0.431640625,10,0.615169799336556,0.7054694021285476,False,False,down
SATB1,0.08775999999999998,0.3308392970273182,0.556640625,10,0.6153736639450497,0.7943894633746356,False,False,up
NDST1,0.17303,0.33150528175031174,0.322265625,10,0.6158717641133793,0.6122213070019404,False,False,up
GALNT3,0.15021,0.331620478135157,0.431640625,10,0.6158717641133793,0.7054694021285476,False,False,up
PARP1,-0.1710375,0.33193927188808453,0.4609375,8,0.6158717641133793,0.7405762787199125,False,False,down
S100A3,0.10177999999999998,0.33194586400799436,0.4921875,10,0.6158717641133793,0.7553278090979783,False,False,up
BHLHE40,-0.5201125,0.3322526164044736,0.546875,8,0.6160517262499615,0.7943894633746356,False,False,down
PROCR,-0.11532999999999997,0.33259350057207115,0.556640625,10,0.6160851814071886,0.7943894633746356,False,False,down
AHSA1,0.18133000000000005,0.3326901932964934,0.375,10,0.6160851814071886,0.6675,False,False,up
FOXJ3,-0.1211,0.33387129043461505,0.546875,8,0.6176879866976296,0.7943894633746356,False,False,down
TSPAN8,-0.05433000000000001,0.33397634418652905,0.322265625,10,0.6176879866976296,0.6122213070019404,False,False,down
LRRN1,-0.07373,0.3342402954527102,0.375,10,0.6177871288512334,0.6675,False,False,down
MANEAL,-0.18265,0.3349381848336438,0.431640625,10,0.6186877036832779,0.7054694021285476,False,False,down
MYL1,-0.14129000000000003,0.3352683803074033,0.556640625,10,0.6189083802406308,0.7943894633746356,False,False,down
CSPG4,0.12561999999999995,0.3358984110653669,0.556640625,10,0.6195599606945377,0.7943894633746356,False,False,up
MED21,-0.2272899999999999,0.33620606667021213,0.375,10,0.6195599606945377,0.6675,False,False,down
CDH1,0.05785999999999998,0.33636133282288494,0.375,10,0.6195599606945377,0.6675,False,False,up
RARRES1,0.12132000000000001,0.3364651471936628,0.375,10,0.6195599606945377,0.6675,False,False,up
IDO1__Neurology_II,0.15675,0.33684255952865405,0.4921875,10,0.6198662890574292,0.7553278090979783,False,False,up
PRG2,0.13948,0.33708510186143925,0.4921875,10,0.6199241979756087,0.7553278090979783,False,False,up
KIR2DS4,0.17048000000000002,0.33750555565149076,0.4921875,10,0.6203090218701054,0.7553278090979783,False,False,up
