Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),48/483,5.632867250093517e-12,6.308811320104738e-10,0,0,3.4789885057471266,90.1141606479184,CD86;REG3A;GRN;NOTCH1;TNXB;MEGF10;REG1B;REG1A;PDGFB;PDGFA;TNFRSF11A;PRL;CRKL;DPP4;CCL5;CCN4;ITGAV;TIMP1;STX3;CGA;IL6R;PDGFRB;CD74;TGFB1;EGF;NTRK3;F2R;TNFSF13;FN1;IL18;FLT3LG;VEGFD;OSMR;PGF;VEGFA;TGFBR3;PTPRC;DNAJA2;HCLS1;PTPN6;HPSE;GAS6;FOLR2;EPHA1;IL7R;FXN;LGMN;HBEGF,
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),32/240,1.1720846715813776e-11,1.2658514453078876e-09,0,0,4.781218781218781,120.34161328472982,REG3A;GRN;SEMA7A;SERPINE1;CXCL17;TNC;PARK7;PLA2G7;AGER;CDH5;CCL5;CCN4;IL12B;SIRPA;APOE;GGT1;IL1R1;ADIPOQ;MMP3;IL18;IL16;MMP8;TNFRSF1B;SELE;MMP9;IL17RA;TNFRSF1A;PROC;TNIP1;XCL1;MGLL;TLR3,immune
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),23/125,1.2821685518781547e-11,1.336992310648117e-09,0,0,6.945098039215687,174.18224761770315,ITIH4;CD74;CD40;IL1R1;ADIPOQ;EIF2AK2;TNFRSF11A;OSMR;SELE;SELP;COL3A1;CASP8;LAMP3;CASP3;KYNU;ADAM9;TIMP3;CHI3L1;HCLS1;LGALS9;TIMP1;IL6R;TIMP4,immune
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),36/308,2.9361279752000975e-11,2.959616999001699e-09,0,0,4.126297577854671,100.06826334734306,CCL13;CD40;ASAH1;CCL11;SHMT1;LILRA3;CRHBP;CCL8;CCL5;CCL4;IL12B;SIRPA;LGALS9;CD58;CCL17;IL6R;GBP1;CCL16;CCL24;CCL23;CCL22;CCL21;CCL20;LILRB2;OSMR;TNFRSF1A;AXL;KIT;HCLS1;CHI3L1;XCL1;PTPN6;GAS6;IL7R;TNFRSF21;IFNAR1,immune
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),30/221,3.2889940711752275e-11,3.2083606681399646e-09,0,0,4.869872413968383,117.54827058513531,ITGB1;GRN;SEMA7A;CCL11;NOTCH1;PDGFB;PDGFA;CDH5;PLAU;CCL5;CGA;PDGFRB;CCL24;TGFB1;CCL21;SEMA4D;EGF;HGF;NTRK3;F2R;SOD2;VEGFA;COL1A1;KIT;ANGPTL3;CNTN1;PECAM1;ADAM9;EPHA1;HBEGF,
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),33/265,3.6343150587203015e-11,3.4344277304906853e-09,0,0,4.422203532380151,106.30099643293808,CD40;ITGB2;PDGFA;TREM2;PARK7;AGER;CRKL;C3;CDH5;SIRPA;CD74;TGFB1;ANGPT1;SEMA4D;HGF;RARRES2;NTRK3;ADIPOQ;FN1;PLAUR;SORD;VEGFD;F2;MMP9;PGF;VEGFA;SOD1;EFNA1;IMPACT;PECAM1;PLXNB2;GAS6;ENG,
GO_Biological_Process_2023,Cell-Matrix Adhesion (GO:0007160),21/109,4.029363922557429e-11,3.692362576307171e-09,0,0,7.331883427577208,175.48736505270736,DDR1;ITGB1;VCAM1;ITGAM;CCL21;ITGB2;FN1;THY1;PTPRK;NID2;PKD1;LYVE1;COL3A1;ADAMTS13;ANGPTL3;ADAM9;ITGAV;ITGB7;HPSE;ITGA5;CD34,
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),40/377,4.780970582726233e-11,4.163612954717872e-09,0,0,3.7121271279087926,88.2142186017692,CD40;TNXB;PDGFB;PDGFA;TREM2;PARK7;AGER;CRKL;C3;TNFRSF14;LEFTY2;IL6R;CD74;TGFB1;CCL21;ANGPT1;SEMA4D;BDNF;EGF;HGF;RARRES2;NTRK3;ADIPOQ;PLAUR;VEGFD;AZU1;F2;INHBC;MMP9;PGF;VEGFA;EFNA1;PTPRC;PECAM1;HCLS1;CHI3L1;ITGA5;GAS6;ENG;EIF4G1,
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),17/69,4.8189964753679065e-11,4.163612954717872e-09,0,0,9.999390466902351,237.54422317757647,DDR1;PDGFRB;SEMA4D;EGF;HGF;NTRK3;F2R;IL18;PDGFB;FN1;PDGFA;TREM2;SELP;CCL5;KIT;HCLS1;PTPN6,
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),19/90,6.462042608520908e-11,5.428115791157563e-09,0,0,8.203027385297476,192.4634526061314,CD74;TGFB1;ANGPT1;SEMA4D;HGF;ITGB2;PDGFB;PDGFA;TREM2;VEGFA;EFNA1;PTPRC;PECAM1;IL12B;HCLS1;TNFRSF14;PTPN6;ITGA5;IL6R,
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),33/272,7.340720204533514e-11,5.999550783380904e-09,0,0,4.291111337891621,100.1330790558509,ITGB1;GRN;SEMA7A;CCL11;NOTCH1;PDGFB;PDGFA;CRKL;CDH5;PLAU;CCL5;CCN4;CGA;PDGFRB;CCL24;TGFB1;SEMA4D;EGF;HGF;NTRK3;F2R;FN1;SOD2;VEGFA;COL1A1;PTPRC;KIT;ANGPTL3;CNTN1;PECAM1;ADAM9;EPHA1;HBEGF,
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),43/434,8.192308817254831e-11,6.4586996911387445e-09,0,0,3.4466529982456517,80.04934396996686,ITGB1;GRN;SEMA7A;CCL11;NOTCH1;TNXB;SERPINE2;SERPINE1;PDGFB;TNC;PDGFA;THY1;PTPRK;ROBO1;CDH5;CDH1;PLAU;CCL5;DAG1;CGA;TMSB10;PDGFRB;CCL24;CD74;TGFB1;SEMA4D;EGF;NTRK3;HGF;ADIPOQ;F2R;SOD2;VEGFA;COL1A1;KIT;ANGPTL3;PECAM1;CNTN1;ADAM9;PLXNB2;EPHA1;ENG;HBEGF,
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),18/81,8.329672220714649e-11,6.4586996911387445e-09,0,0,8.747845804988662,203.0253583958479,CCL13;CCL24;CD40;CCL23;CCL11;CCL22;CCL21;IL1R1;CCL20;IL1RAP;CCL8;CCL5;CCL4;SIRPA;XCL1;CCL17;GBP1;CCL16,immune
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),22/130,1.9594736930455188e-10,1.4813621119424121e-08,0,0,6.262099159862738,139.9777984924258,CD74;CD40;TGFB1;ANGPT1;SEMA4D;HGF;PDGFB;IL18;TREM2;TNFRSF1A;VEGFA;EFNA1;PTPRC;CCL5;KIT;PECAM1;IL12B;HCLS1;TNFRSF14;ITGA5;GAS6;IL6R,
GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),13/41,2.9410279721527006e-10,2.1691874604365283e-08,0,0,14.1289088863892,310.08845978853185,CCL13;CCL24;CCL23;CCL11;CCL22;CCL21;CCL20;CCL8;CCL5;CCL4;XCL1;CCL17;CCL16,immune
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),24/159,3.42231865448326e-10,2.4640694312279475e-08,0,0,5.474928774928775,119.32898881254772,CD86;CXCL6;CXCL9;SERPINE1;F2R;CXCL1;TNFRSF11A;PPBP;LILRB2;CXCL3;TNFRSF1B;SELE;SELP;CXCL10;CXCL11;CASP7;CD6;TNIP1;AXL;SIRPA;ADAM9;LGALS9;CD14;IFNAR1,
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),21/124,4.994479142908493e-10,3.5123964949198335e-08,0,0,6.259255818274725,134.05772289621186,CD86;CXCL6;CXCL9;TGFB1;SERPINE1;IL18;CXCL1;PPBP;LILRB2;CXCL3;TNFRSF1B;CXCL10;CXCL11;CASP7;CD6;TNIP1;AXL;CCL5;SIRPA;ADAM9;CD14,
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),18/90,5.265791309385328e-10,3.61903475445028e-08,0,0,7.650793650793651,163.45629521815437,DDR1;PDGFRB;SEMA4D;EGF;HGF;NTRK3;F2R;IL18;PDGFB;FN1;PDGFA;TREM2;SELP;PIK3IP1;CCL5;KIT;HCLS1;PTPN6,
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),50/594,7.617017051017215e-10,5.0754969242374786e-08,0,0,2.890763328742868,60.69292347175761,CD86;REG1B;REG1A;PRL;DNPH1;CRKL;CDH3;IL12B;ITGAV;TIMP1;CCN2;IL6R;PDGFRB;F2R;FLT3LG;TNFRSF1B;OSMR;PGF;HCLS1;ADAM8;EPHA1;FXN;HDGFL2;HBEGF;REG3A;GRN;NOTCH1;TNXB;PDGFB;PDGFA;TNFRSF11A;DPP4;CCL5;STX3;CGA;TGFB1;CCL21;EGF;NTRK3;TNFSF13;FN1;VEGFD;AZU1;VEGFA;DNAJA2;PTPN6;FOLR2;IL7R;LGMN;EIF4G1,
GO_Biological_Process_2023,Regulation Of Blood Coagulation (GO:0030193),11/29,7.720663310678702e-10,5.0754969242374786e-08,0,0,18.54822954822955,389.1780369984175,PROC;SERPINE2;PLAU;SERPINE1;F2R;PLAUR;GP1BA;APOE;HPSE;TFPI;F2,
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),23/155,1.1270150868312416e-09,7.251263026761011e-08,0,0,5.358303030303031,110.4008317907634,PDGFRB;GRN;TGFB1;CCL21;RARRES2;SERPINE1;PDGFB;IL18;TREM2;IL16;F2;PLA2G7;IL17RA;TNFRSF1A;TNIP1;PLAU;CCL5;CCN4;IL12B;ADAM8;STX3;SCARF1;TLR3,
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),14/54,1.1974392364939034e-09,7.543867189911593e-08,0,0,10.661198738170349,219.01386422348472,RARRES2;SERPINE1;CXCL17;VEGFD;PLA2G7;PGF;VEGFA;CXCL10;CCL5;XCL1;LGALS9;GAS6;IL6R;LGMN,immune
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),16/74,1.4396053597449496e-09,8.88442164871169e-08,0,0,8.421649934526407,171.45550204298138,CD86;CD74;CD40;VCAM1;IL18;LILRB2;TNFSF13B;CD40LG;PTPRC;CD6;CD209;CCL5;IL12B;CD46;TNFRSF4;CD276,immune
GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),10/24,1.5480704213545474e-09,9.179146968972847e-08,0,0,21.65024630541872,439.20245137669,CCL13;CCL24;CCL23;CCL11;CCL22;CCL8;CCL5;CCL4;XCL1;CCL16,
GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),10/24,1.5480704213545474e-09,9.179146968972847e-08,0,0,21.65024630541872,439.20245137669,CCL13;CCL24;CCL23;CCL11;CCL22;CCL8;CCL5;CCL4;XCL1;CCL16,
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),17/85,1.5922878488067643e-09,9.259766259214723e-08,0,0,7.640253565768621,154.7769745854214,ITGB1;SEMA7A;ITGAM;FYB1;MPIG6B;ITGB2;FN1;THY1;COL3A1;ADAMTS13;CD40LG;ANGPTL3;ADAM9;MYH9;ITGAV;ITGB7;ITGA5,
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),58/766,1.8096064675028434e-09,1.0324999920242639e-07,0,0,2.5887005649717514,52.11094734033728,CD86;CXCL9;REG1B;PDCD5;REG1A;CXCL1;PRL;PTPRK;CRKL;PPP1R9B;HHEX;TNFRSF8;ITGAV;TIMP1;IL6R;ENPP7;PDGFRB;MAP2K1;F2R;FLT3LG;OSMR;PGF;KIT;HCLS1;EPHA1;FXN;ENG;HBEGF;REG3A;NOTCH1;TNXB;PDGFB;PDGFA;TNFRSF11A;DPP4;IGFBP7;STX3;IGFBP6;CGA;CCL23;TGFB1;EGF;NTRK3;TNFSF13;FN1;EIF2AK2;VEGFD;SOD2;VEGFA;CXCL10;CXCL11;DNAJA2;PTPN6;MELTF;FOLR2;IL7R;HSPA1A;LGMN,
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),16/77,2.673483723351049e-09,1.4971508850765878e-07,0,0,8.006225357958083,158.04195543813154,CD86;VCAM1;ARG1;LILRB2;TNFRSF1B;CD40LG;PTPRC;CD6;CD209;CCL5;IL12B;TNFSF8;VSIG4;CD46;TNFRSF21;CD276,immune
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),24/176,2.812881372849207e-09,1.5465733220901826e-07,0,0,4.8582995951417,95.6553351224616,VIT;COL15A1;TGFB1;MMP1;SPINK5;MMP3;KLK4;MMP8;NID2;MMP9;CTSS;MMP10;COL1A1;MMP12;SMOC2;COL3A1;ADAMTS13;SPINT1;SMOC1;ADAM8;QSOX1;TPSAB1;GAS6;MATN2,
