protein,fc_pre,p_pre,fc_post,p_post,fc_interaction,p_interaction,fdr_pre,fdr_post,fdr_interaction
SFTPA2,-0.03382999999999998,0.8198313057453198,0.07412500000000001,0.6086227857608906,0.07431249999999996,0.7534364566243942,0.9239218934713271,0.8096620063234375,0.9807934968107775
SH2B3,0.37469,0.05142833257854451,0.9300999999999999,0.011805141820436835,0.4992500000000001,0.29113081898332194,0.2627764193317631,0.10398219314744361,0.9471774407456163
SIAE,0.38485,0.007142289525024811,0.2985333333333333,0.28924123600937124,-0.06295555555555558,0.7488411822779104,0.15333869242085896,0.5634095524563141,0.9807934968107775
SIGLEC6,0.03935000000000001,0.3813380144903994,0.029709999999999997,0.5304147537030297,-0.009640000000000015,0.8756687964595276,0.6528565515007577,0.767742297368757,0.9939549333965099
SIGLEC9,0.05218999999999999,0.29128807714647764,0.02389,0.5712304337376665,-0.028299999999999985,0.6253055846752233,0.5797037768246098,0.7912215885111487,0.9619401148472417
SIRT2,0.37311999999999995,0.3555525531925122,1.1097222222222223,0.008787868876471674,0.7236666666666666,0.18939279967017886,0.6328501639491495,0.09968436135564301,0.9471774407456163
SLAMF6,0.14027999999999996,0.5286378401084717,0.181775,0.5191492282333791,0.16069999999999995,0.6566127813051907,0.7613421442346519,0.7626302162748338,0.9619401148472417
SLAMF8,0.018240000000000017,0.9192437809581497,-0.0676375,0.4739916729049083,-0.004375000000000004,0.9824601887479603,0.9638608952373462,0.7249284409133891,0.9952946896706719
SLITRK2,0.001930000000000004,0.9688036400442965,0.03112999999999999,0.6872524011090341,0.029199999999999983,0.6414120272945074,0.9854333601336062,0.846078895980009,0.9619401148472417
SMAD1,0.2634600000000001,0.2750106051041057,0.4339624999999999,0.10726084821258262,0.05993750000000003,0.8957329808546486,0.5640127274393038,0.3178937428327951,0.9939549333965099
SMAD5,0.23307000000000003,0.011775802709667032,0.2633888888888889,0.0039504681631155015,0.005800000000000021,0.9203446375459441,0.16229553232399993,0.08928843696673039,0.9940568131447077
SMOC1,0.33542,0.0002810270063240905,0.62393,0.00011311157062451482,0.28850999999999993,0.016470392904277695,0.03509975341493238,0.027693482874568714,0.8143181893514128
SNAP29,0.9856099999999998,0.005105317061765188,1.4459444444444445,0.003059978206634894,0.5877555555555556,0.15774746543647328,0.132455724147496,0.08644438433743576,0.9471774407456163
SORCS2,-0.040859999999999994,0.6620193701510388,-0.13140000000000002,0.3431010000586687,-0.1095125,0.5225028253440893,0.8534118446762307,0.6185319187346633,0.9519862693342023
SORD,0.03800999999999992,0.7637158091058687,0.23290999999999987,0.11049731316224186,0.19489999999999993,0.11593209462175506,0.9032999384674082,0.32328507695173414,0.9471774407456163
SPARC,0.19907,0.2850935016285219,0.08353333333333335,0.8769510347637086,-0.047300000000000036,0.9233277199669648,0.5744888256410132,0.9479601526838835,0.9940568131447077
SPINK6,-0.05195000000000003,0.7393421584090453,-0.36254000000000003,0.06502248198848855,-0.31059,0.21776857982299558,0.8913418004616517,0.2323768229427479,0.9471774407456163
SRC,1.3960700000000001,0.005520123923687939,1.9542555555555556,0.0037523143552933885,0.7134888888888891,0.21728989394711168,0.1362867570402955,0.08926735096139099,0.9471774407456163
SRP14,-0.00739000000000003,0.9695372606939703,0.1537222222222222,0.6377811516345093,0.1648,0.6086745896453005,0.9856403017020362,0.8246641921380339,0.9619401148472417
ST3GAL1,0.18683999999999998,0.011033204060256417,0.24990000000000004,0.011842545877391213,0.07794444444444446,0.48929332908759926,0.1607836095052678,0.10398219314744361,0.9495005289691986
STAT5B,-0.09348,0.7687399288792269,0.8454111111111111,0.048604365276888405,0.9829444444444443,0.14604955633191344,0.9044109840540865,0.19454989807016096,0.9471774407456163
STX16,0.50485,0.09602484135546768,0.6751499999999999,0.028535504914297998,0.15706250000000005,0.6681720715568029,0.3372902320259342,0.14536309350686408,0.9619401148472417
STX4,0.74455,0.01632216391857414,0.9732444444444445,0.010363100154611653,0.21493333333333334,0.5371329212413027,0.18732233434676104,0.10042271686228481,0.9519862693342023
STX6,0.71021,0.015119051443692145,0.67765,0.007185321497266907,0.049675000000000025,0.879980294395983,0.18170757096257206,0.09772900575722467,0.9939549333965099
STXBP3,-0.05201,0.4210163736647464,-0.12037500000000001,0.16426123897909606,-0.09877500000000002,0.20179842058083547,0.6837734139452873,0.4117743345738773,0.9471774407456163
SUGT1,0.74341,0.09991348343110319,0.8903749999999999,0.006227252978928274,-0.006649999999999989,0.9909608334703968,0.34644059518392983,0.0949550061731043,0.9979739900608579
TACC3,0.9592499999999999,0.015138986669288534,1.6280555555555556,0.007837557630398057,0.6069444444444447,0.3634376351586261,0.18170757096257206,0.09863113153934558,0.9471774407456163
TAFA5,-0.010830000000000001,0.8716226300195422,-0.14655555555555558,0.4720761275148423,-0.12634444444444448,0.5190363363826819,0.9421733947746191,0.7236691272628747,0.9519862693342023
TBC1D23,0.89968,0.014515466634832028,1.1916777777777778,0.01342070310414752,0.2563333333333335,0.6126991319826234,0.18070525836074788,0.10760499143849832,0.9619401148472417
TBL1X,0.5084599999999999,0.07313147679457402,0.8856125,0.049489334945133565,0.33263750000000003,0.504691617253983,0.30262011101754716,0.19648603522811137,0.9519862693342023
TEK,0.08813000000000001,0.11598996622383302,0.045644444444444446,0.29053838785554603,-0.02918888888888889,0.5244413238634018,0.3760346551265135,0.5641783103235917,0.9519862693342023
TFPI2,0.17320000000000002,0.0048629028946562194,0.11793333333333332,0.04678903091015003,-0.035644444444444444,0.42750486030914625,0.132455724147496,0.18990950360553993,0.9471774407456163
TGFBR2,0.04372000000000001,0.299680318174128,0.014244444444444452,0.8148794137931761,-0.023033333333333336,0.6555267989225426,0.5854127491991942,0.9176373007759108,0.9619401148472417
TJAP1,0.7586299999999999,0.020258989174870727,1.4521111111111114,0.0071282999848172645,0.773588888888889,0.12543268734383095,0.19946561812565053,0.09772900575722467,0.9471774407456163
TMPRSS15,0.030249999999999992,0.7435230009462137,-0.06581111111111113,0.5916470908456515,-0.10445555555555557,0.42869847630209545,0.892021833911982,0.8016229101334497,0.9471774407456163
TNF__Oncology,-0.07813000000000002,0.5099137347148646,0.12308750000000002,0.46570729068581074,0.19801250000000004,0.4293875750710222,0.7475657010454942,0.7187550254385117,0.9471774407456163
TNFRSF12A,0.039320000000000015,0.7242331821922354,-0.08493333333333333,0.28609383994676424,-0.1416888888888889,0.35448460887631567,0.886606840838113,0.5595495267385371,0.9471774407456163
TNFRSF19,0.025860000000000005,0.6279473379811771,0.0014400000000000107,0.9861890895491308,-0.024419999999999994,0.755169545063005,0.8346975310725804,0.9936294736266619,0.9807934968107775
TP53,0.5994300000000001,0.14494882563847522,0.1368375,0.6681111144197777,-0.30290000000000006,0.6804961525432134,0.4106650431300291,0.8418182513758283,0.9619401148472417
TPMT,0.08038,0.6698025071938236,0.294775,0.041093628878293174,0.2074375,0.34224306874646737,0.8560533710438442,0.17573609264650172,0.9471774407456163
TRIAP1,0.41454,0.04299862634748062,0.6616200000000001,0.00767157139890173,0.24708000000000005,0.265205347392678,0.24766451270971665,0.09851817447883943,0.9471774407456163
TXNDC15,0.046560000000000004,0.4273289508192696,-0.00581111111111111,0.9256137567936202,-0.04922222222222223,0.20911474093096577,0.6853124768051386,0.9708865467546077,0.9471774407456163
UBAC1,-0.13033,0.5520599340770418,-0.021211111111111108,0.8895849489162262,0.10876666666666662,0.5628248286738806,0.7824539115564162,0.9531730780145414,0.9519862693342023
USO1,0.8718999999999999,0.061945117671778974,0.8412666666666667,0.07708911868801516,-0.023655555555555517,0.9596361220675245,0.28140840602979,0.259029513413887,0.994306177352909
UXS1,0.20463999999999993,0.1533201949677342,0.06179999999999998,0.6640225848896617,-0.20229999999999998,0.31716356399732676,0.4226774518811597,0.8400898433150934,0.9471774407456163
VAT1,0.06938,0.34891246865386494,-0.0683888888888889,0.25904079061986296,-0.13798888888888888,0.013589163954552109,0.6288986704938989,0.5261298669009519,0.8143181893514128
VEGFC,0.28522,0.034355900923625546,0.28636666666666666,0.3867555918516058,0.022055555555555592,0.9436346627133008,0.23197075584132557,0.6550312634098713,0.9940568131447077
VMO1,0.57386,0.04398471196900919,-0.0245222222222222,0.8547645029373927,-0.6588555555555555,0.06636844645680963,0.24788089811044448,0.9353065585214374,0.9151422335713614
VNN2,0.13395999999999997,0.06601150834727458,-0.02328888888888889,0.9230921219415329,-0.1659777777777777,0.5228073894463691,0.28946539033476526,0.9696262618034407,0.9519862693342023
VPS37A,0.3798,0.15404866803208644,1.2496444444444446,0.017048031232654005,0.8336000000000001,0.13254351111091398,0.4233630483907353,0.11702597140546138,0.9471774407456163
VPS53,0.5613300000000001,0.029036531309258765,0.9176777777777778,0.010299756633273302,0.35287777777777785,0.35560721705126086,0.2180096336292813,0.10042271686228481,0.9471774407456163
VTCN1,0.06837,0.6426954842458065,0.24555000000000005,0.3574033607120782,0.20972500000000005,0.536079788332571,0.8429639878188301,0.6311507007126622,0.9519862693342023
VWA1,-0.08270999999999996,0.28844212298797633,-0.07321,0.4138076233108635,0.00949999999999998,0.9060320912419197,0.5785402703506215,0.6783071590037001,0.9939549333965099
WFDC12,0.02438999999999998,0.7840112471945194,-0.08184,0.6241822209710551,-0.10622999999999998,0.5469679849606127,0.9091161222172504,0.8163298356494793,0.9519862693342023
WFDC2,0.030920000000000003,0.6668126544414289,0.15341111111111105,0.08361016627796769,0.1640666666666667,0.03347229630648545,0.8534560473999564,0.27263781190307335,0.8195133879037854
WIF1,0.2783,0.0025237551180509587,0.32933,0.01569557889319687,0.05103,0.6804479000844739,0.10298322967824607,0.11399168176846225,0.9619401148472417
XCL1,0.09237999999999999,0.23836970241442537,0.17338,0.07852005909981702,0.08099999999999999,0.32871846138762584,0.5261684340297383,0.2609637258317448,0.9471774407456163
XPNPEP2,0.07342000000000005,0.17323774255771315,0.04524444444444445,0.40863027753636527,-0.021500000000000047,0.537819438177896,0.44765658317497314,0.6767507076673288,0.9519862693342023
YES1,0.9780300000000001,0.01434739026575072,1.4982,0.004532674759930732,0.48009999999999997,0.3547241568924999,0.18013945555887018,0.09312586324948594,0.9471774407456163
ZBTB16,0.51617,0.007222579993680091,0.5665125000000001,0.008265777009946611,0.030512500000000053,0.9033348002357842,0.15333869242085896,0.09968436135564301,0.9939549333965099
ACADM,0.26714999999999994,0.4060123745944187,-0.23794444444444446,0.18496746760250754,-0.27271428571428574,0.42488967076128037,0.6726333554443926,0.4414031620545219,0.9471774407456163
ACOT13,0.6166400000000001,0.03767474024291384,1.33834,0.02610042265132571,0.7217,0.23564649933605303,0.24063280371349866,0.1394237122719908,0.9471774407456163
ACRBP,0.030390000000000007,0.8402199287146204,-0.07325,0.5996662178691632,-0.10364,0.6328704815953613,0.9284924568666677,0.8055872647917702,0.9619401148472417
ADAM9,0.41963,0.0019485445829392916,0.06676000000000001,0.6318291601464489,-0.35287,0.0772986842131867,0.09384957351927277,0.8213779081903835,0.9151422335713614
ADGRE1,-0.0020899999999999643,0.9818498619905276,-0.15054000000000003,0.1491169645394184,-0.14845000000000003,0.16141714706140473,0.9919097202489922,0.38758141757025877,0.9471774407456163
AHSA1,0.18133000000000005,0.3326901932964934,0.044869999999999986,0.8978546979894133,-0.13646000000000008,0.773832678920426,0.6162949482377665,0.9581900118753709,0.9812345320104494
ALDH2,-0.14026,0.06407905797365258,0.07358,0.4120759638326764,0.21383999999999997,0.055399673283523264,0.2858293238383517,0.6780591774201841,0.9064257716854434
ALMS1,0.1616625,0.4694138778323099,-0.02067777777777777,0.9329546139048346,-0.24912857142857142,0.13876402743083083,0.7121296448043064,0.973634859793997,0.9471774407456163
AMOTL2,0.21833999999999998,0.053147891310482386,0.28204,0.011172002357728375,0.06369999999999999,0.6538344466166139,0.2671409703767263,0.10291824152316259,0.9619401148472417
ANKRA2,-0.31866000000000005,0.3714292263204668,0.8767444444444443,0.485966368416075,1.2252888888888889,0.32041038698455404,0.6456455478404588,0.7318665630938164,0.9471774407456163
AP1G2,0.6889000000000001,0.01693534865568228,0.7723000000000001,0.0042581727428005235,0.08339999999999999,0.7460313443158463,0.18792396730917132,0.09065588056773868,0.9807934968107775
AP3B1,0.9927300000000002,0.026632361273325418,1.09083,0.004609835979221832,0.09809999999999992,0.8647599661354625,0.21482755378190904,0.09387583957661252,0.9938501124438283
ARAF,0.45859999999999995,0.028191657657728266,-0.007033333333333373,0.9812786780926128,-0.9048999999999999,0.005973531358548237,0.2180096336292813,0.9903801979512528,0.73125979714228
ARF6,1.0690000000000002,0.013189980802660439,1.15184,0.030007346851376064,0.08284000000000007,0.8633402045476629,0.17300073034918023,0.14968356651807865,0.9938501124438283
ARG2,0.03999000000000001,0.7067905646386753,-0.27572,0.2893754304481205,-0.31571000000000005,0.2626835114657364,0.8777618404745452,0.5634095524563141,0.9471774407456163
ARHGAP30,-0.27849999999999997,0.03217306285051928,-0.1126888888888889,0.18508363378615889,0.2661142857142857,0.06500873071954169,0.22492231806111862,0.4414031620545219,0.9138547887751841
ARHGAP5,-0.20362,0.35968521373363804,0.12183333333333334,0.5893703230597184,0.32680000000000003,0.1368465341068337,0.6377451452876753,0.8016229101334497,0.9471774407456163
ATF4,-0.016149999999999977,0.9378832415061323,-0.20146666666666663,0.50330606151722,-0.05715555555555558,0.8887312903876365,0.9736752521360483,0.7483366440979718,0.9939549333965099
ATG16L1,0.56477,0.03555436569171239,1.04643,0.011769969543077297,0.4816599999999999,0.2819858580466545,0.23368842595581882,0.10398219314744361,0.9471774407456163
ATP1B4,0.0014699999999999934,0.9979499364356812,-0.7141555555555557,0.15381737842278917,-1.0192444444444446,0.018333431896071856,0.9989699874780346,0.39503099458579943,0.8143181893514128
ATRAID,0.11604,0.16603551130852512,0.014410000000000001,0.8723014021892151,-0.10162999999999997,0.3985440541184472,0.4379452232676869,0.9456074279954809,0.9471774407456163
BCL2,0.18673,0.16021334097453369,-0.09631000000000002,0.5161488827454666,-0.28304,0.14494330703758448,0.4302621533667093,0.7603129119451166,0.9471774407456163
BCL7A,0.32977,0.42705190643868807,-0.16363333333333335,0.721090070697047,-0.4295333333333333,0.5649517312558467,0.6853124768051386,0.8670714491947276,0.9519862693342023
BCL7B,0.40523,0.11496055246649614,-0.53842,0.032222578286668864,-0.9436499999999997,0.014350624716884442,0.3760346551265135,0.15529434690567046,0.8143181893514128
BEX3,0.07499000000000003,0.8608176236424544,-0.07548888888888886,0.7983974263311557,-0.20300000000000004,0.7531065282856992,0.9398298692907957,0.9086519109157278,0.9807934968107775
BRAP,0.62601,0.04363495349870174,1.12121,0.017096694643334017,0.4952,0.3574253855005478,0.24788089811044448,0.1170864542240451,0.9471774407456163
BRD1,0.30756249999999996,0.1315932731873757,-0.1562888888888889,0.44609146543616607,-0.6143999999999998,0.08568172200511649,0.39844177118123514,0.7038716556618794,0.9293982399623588
