Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),34/387,0.000407478485083,0.0071186491344001,0,0,1.975032304557428,15.416158941385891,LRPAP1;ACHE;PDGFB;TREM2;ENO1;TNFRSF11A;PRL;DBH;IGF1R;MDK;IL12B;APOE;DECR1;IL4R;TGFB1;EGF;ZBTB16;ADIPOQ;F2R;CRTAM;IL18;EIF2AK2;TGFBR2;SOD1;BMP4;GH1;FABP4;FABP5;CLEC6A;LEP;CRH;CD28;PPIB;GAPDH,
GO_Biological_Process_2023,Cellular Response To Oxidative Stress (GO:0034599),15/117,0.0004120963219567,0.007163505218492,0,0,2.993618500031592,23.33302130623575,GSR;HTRA2;PARK7;PKD2;SOD2;SIRT2;MSRA;CRYGD;PRDX5;CCS;LONP1;ABL1;HMOX1;STX4;HSPA1A,stress response
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),14/105,0.00042422302593,0.00729521270148,0,0,3.130241003631561,24.3071078239059,LYN;IGBP1;EPHA4;PTPN1;PSCA;ADIPOQ;PEBP1;DUSP13;IGF1R;BMP4;TNIP1;DAG1;APOE;GBP1,
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),14/105,0.00042422302593,0.00729521270148,0,0,3.130241003631561,24.3071078239059,GRN;F2R;TREM2;PARK7;SOD2;DKK1;SOD1;PTPRZ1;MDK;AKT1S1;NTF3;CCL2;APOE;LGMN,neurological signaling
GO_Biological_Process_2023,Positive Regulation Of Receptor Internalization (GO:0002092),6/22,0.0004280247864348,0.00729521270148,0,0,7.594946808510638,58.90890961592071,CD63;GH1;EGF;TBC1D5;NTF3;SELE,
GO_Biological_Process_2023,Regulation Of Mononuclear Cell Migration (GO:0071675),6/22,0.0004280247864348,0.00729521270148,0,0,7.594946808510638,58.90890961592071,LYN;CSF1R;MSTN;MDK;CCL5;CXCL17,
GO_Biological_Process_2023,Synapse Organization (GO:0050808),16/131,0.0004659600839845,0.0078583206099009,0,0,2.8333239831697057,21.735591592935407,DBNL;DSCAM;DCTN1;F2R;TNC;L1CAM;DKK1;CX3CL1;PTPRF;SLITRK2;CDH1;SLITRK1;DNER;HMCN2;SLITRK6;AGRN,neurological signaling
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),13/94,0.0004712192896765,0.0078583206099009,0,0,3.263718523811414,25.000694172252352,SRPX;USP8;ANXA2;SORT1;STX8;STX7;IRAG2;CORO1A;DNM1;VAMP8;STX4;CHMP6;CD34,
GO_Biological_Process_2023,Negative Regulation Of Platelet Activation (GO:0010544),5/15,0.0004727504064547,0.0078583206099009,0,0,10.119022316684378,77.4807770000612,THBD;SERPINE2;PDGFB;APOE;PRKG1,
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),5/15,0.0004727504064547,0.0078583206099009,0,0,10.119022316684378,77.4807770000612,CD40;CD40LG;CD160;CCL2;FASLG,blood vessels
