Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Wounding (GO:0106014),3/9,0.0030492676538557,0.0361184404070794,0,0,13.861350574712644,80.29677777518634,MDK;PTPN6;GIT1,immune
GO_Biological_Process_2023,Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629),3/9,0.0030492676538557,0.0361184404070794,0,0,13.861350574712644,80.29677777518634,SNAP23;STX3;SNAP29,
GO_Biological_Process_2023,Cell Junction Maintenance (GO:0034331),4/18,0.0030603878570067,0.0361184404070794,0,0,7.928879753340185,45.90197866250494,CSF1R;DCTN1;F2R;CHCHD10,
GO_Biological_Process_2023,Positive Regulation Of Monocyte Chemotaxis (GO:0090026),4/18,0.0030603878570067,0.0361184404070794,0,0,7.928879753340185,45.90197866250494,CXCL12;CCL5;CXCL17;PLA2G7,
GO_Biological_Process_2023,Protein Localization (GO:0008104),23/351,0.0030620643119681,0.0361184404070794,0,0,1.9680825155145043,11.392572300856266,CD74;IST1;STXBP1;HEG1;STX8;STX7;ERBIN;ASPSCR1;AP3B1;PTPRK;MESD;OCLN;HHEX;GRPEL1;PACS2;SNX15;ERP29;SNX9;DMD;STX4;STX3;SEC31A;ARF6,
GO_Biological_Process_2023,Exocytosis (GO:0006887),9/86,0.003089243308442,0.0363015232546735,0,0,3.2564652738565782,18.82181275968667,CRHBP;CCL5;SNAP23;TNFAIP2;MYH9;STX4;STX3;SNAP29;WASHC3,
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),19/270,0.0031491177622878,0.0368659876382121,0,0,2.120635106632294,12.216200450761844,CRADD;DIABLO;GZMA;PDCD5;ADIPOQ;HTRA2;FASLG;STK4;SIRT2;SOD1;SFRP1;CASP8;PNMA1;ADAMTSL4;FRZB;CASP3;FADD;MAP3K5;TGM2,
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),29/480,0.0031715772236075,0.0369898557090414,0,0,1.8090809809047887,10.408594944482624,CALCOCO1;PDCD5;TNC;AKR1B1;DPY30;PARK7;VSIR;FGF5;CDH5;CD74;MAP2K1;IFNGR1;IL15;EGF;FN1;CIRBP;EIF2AK2;BMP6;SOD1;ERN1;OCLN;DNAJA4;CLEC6A;ERP29;CD28;CNTN1;CD46;GAPDH;HSPA1A,
GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),17/231,0.0032243975160981,0.0374655741236182,0,0,2.223250746841341,12.754809906054293,LYN;MSTN;SRC;ADIPOQ;ITPR1;SORD;OTUD7B;PEBP1;CD2AP;IGF1R;CASP8;TNIP1;CILP;BANK1;AKT1S1;DAG1;STAMBP,
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),7/56,0.003238222702396,0.0374863401310829,0,0,3.9744013212221305,22.784172262929157,CDKN1A;DCXR;CCL5;ADIPOQ;SORD;IFNLR1;RNF41,
GO_Biological_Process_2023,Macroautophagy (GO:0016236),10/104,0.0034740620888106,0.0399196654780672,0,0,2.965599234166074,16.7925002627889,VAMP8;ATG16L1;CALCOCO2;TBC1D5;SRC;VTA1;VTI1A;VPS37A;CHMP6;SNAP29,
GO_Biological_Process_2023,Positive Regulation Of Vasculature Development (GO:1904018),10/104,0.0034740620888106,0.0399196654780672,0,0,2.965599234166074,16.7925002627889,CDH5;MYDGF;CD40;FLT1;ANXA3;CNTN1;HSPB1;ANGPTL4;TEK;EPHA1,
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),5/30,0.0035455165329949,0.0400026756657477,0,0,5.555043227665706,31.3419506435564,CASP8;CRADD;DIABLO;FASLG;FADD,
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),5/30,0.0035455165329949,0.0400026756657477,0,0,5.555043227665706,31.3419506435564,LYN;FCN2;SRC;CLEC6A;KLRD1,immune
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059),5/30,0.0035455165329949,0.0400026756657477,0,0,5.555043227665706,31.3419506435564,BAG6;ERN1;ITPR1;TRAF2;MAP3K5,stress response
GO_Biological_Process_2023,Positive Regulation Of JUN Kinase Activity (GO:0043507),5/30,0.0035455165329949,0.0400026756657477,0,0,5.555043227665706,31.3419506435564,ERN1;PTPN1;EDN1;TRAF2;MAP3K5,
GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),5/30,0.0035455165329949,0.0400026756657477,0,0,5.555043227665706,31.3419506435564,CD28;IL12B;XCL1;CD46;PIBF1,immune
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion (GO:0007162),8/72,0.0035684931287402,0.0401165617433109,0,0,3.4799204052098407,19.6114807251578,DSCAM;CDH1;MDK;ADAM22;PLXNB3;SPINT2;CX3CL1;PLXNA4,
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),7/57,0.0035826440660075,0.0401307684228328,0,0,3.89471098265896,21.93366540583524,ATP5IF1;LYN;MPIG6B;CASP3;ZBTB16;HCLS1;AHSP,
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),9/88,0.003609751789878,0.0402894877192842,0,0,3.1736929003852503,17.849217862021085,GPI;EDN1;ANXA3;EGF;DNAJA4;ABL1;PRCP;APOE;TEK,vascular
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),17/234,0.0036768640750066,0.0408919811770385,0,0,2.192169952835926,12.288636239387912,CCL13;ARHGEF10;CD40;CCL11;F2R;CX3CL1;ARHGAP45;SFRP1;TBC1D5;CCL5;NTF3;XCL1;CCL2;SNX9;EPHA1;AGRN;TGM2,
GO_Biological_Process_2023,Cellular Response To Misfolded Protein (GO:0071218),4/19,0.0037705176727366,0.0410538182968598,0,0,7.3999040767386095,41.295482697987374,BAG6;ATXN3;DNAJB14;RNF5,
GO_Biological_Process_2023,Heme Biosynthetic Process (GO:0006783),4/19,0.0037705176727366,0.0410538182968598,0,0,7.3999040767386095,41.295482697987374,ATP5IF1;UROD;HMBS;FXN,
GO_Biological_Process_2023,Positive Regulation Of Activated T Cell Proliferation (GO:0042104),4/19,0.0037705176727366,0.0410538182968598,0,0,7.3999040767386095,41.295482697987374,IL18;IL12B;FADD;ICOSLG,immune
GO_Biological_Process_2023,Regulation Of Tissue Remodeling (GO:0034103),4/19,0.0037705176727366,0.0410538182968598,0,0,7.3999040767386095,41.295482697987374,IL15;MDK;IL18;IL12B,
